     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1126.64	  -595.05	    -0.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    39.79	 -1109.15	  -601.85	    -0.50	    39.79	    17.49	    -6.81	    -0.08	    18.77	   471.64	    -2.10
    60.89	 -1102.82	  -606.00	    -0.44	    21.10	     6.32	    -4.14	     0.06	     7.56	   358.43	     2.89
   119.80	 -1086.70	  -614.24	    -0.47	    58.91	    16.13	    -8.24	    -0.04	    18.11	   307.42	    -0.62
   141.36	 -1078.33	  -615.53	    -0.57	    21.56	     8.36	    -1.29	    -0.10	     8.46	   392.49	    -4.50
   161.47	 -1069.87	  -622.47	    -0.56	    20.11	     8.46	    -6.94	     0.01	    10.94	   544.17	     0.51
   199.85	 -1062.18	  -625.19	    -0.60	    38.38	     7.69	    -2.72	    -0.04	     8.16	   212.60	    -1.09
   220.06	 -1055.86	  -628.63	    -0.53	    20.22	     6.32	    -3.44	     0.07	     7.19	   355.85	     3.25
   241.46	 -1050.25	  -631.37	    -0.47	    21.40	     5.61	    -2.75	     0.06	     6.25	   291.87	     2.95
   261.51	 -1043.93	  -634.82	    -0.49	    20.04	     6.32	    -3.44	    -0.02	     7.19	   358.95	    -0.92
   300.14	 -1040.43	  -636.18	    -0.52	    38.63	     3.50	    -1.36	    -0.03	     3.76	    97.26	    -0.75
   340.81	 -1021.18	  -663.47	     1.65	    40.67	    19.25	   -27.29	     2.17	    33.39	  -821.10	    53.27
   401.58	 -1020.79	  -645.80	    -0.48	    60.77	     0.39	    17.67	    -2.13	    17.67	  -290.86	   -35.08
   421.42	 -1017.98	  -647.17	    -0.56	    19.84	     2.81	    -1.37	    -0.08	     3.12	   157.51	    -3.88
   441.54	 -1013.78	  -648.52	    -0.62	    20.12	     4.20	    -1.35	    -0.06	     4.41	   219.22	    -2.93
   501.41	 -1008.17	  -651.27	    -0.55	    59.87	     5.61	    -2.75	     0.07	     6.25	   104.40	     1.13
   521.73	 -1006.77	  -651.96	    -0.44	    20.32	     1.40	    -0.69	     0.11	     1.56	    76.92	     5.53
   560.46	 -1003.95	  -654.04	    -0.45	    38.73	     2.82	    -2.08	    -0.01	     3.50	    90.47	    -0.26
   581.09	 -1001.16	  -654.00	    -0.46	    20.63	     2.78	     0.04	    -0.01	     2.78	   134.91	    -0.53
   639.92	  -999.77	  -653.98	    -0.45	    58.82	     1.39	     0.02	     0.01	     1.39	    23.66	     0.18
   660.47	  -998.34	  -656.08	    -0.47	    20.55	     1.43	    -2.10	    -0.02	     2.54	   123.58	    -1.03
   680.57	  -998.33	  -656.79	    -0.42	    20.10	     0.01	    -0.71	     0.05	     0.71	    35.15	     2.58
   740.72	  -996.94	  -656.77	    -0.48	    60.15	     1.39	     0.02	    -0.06	     1.39	    23.14	    -1.07
   801.63	  -995.55	  -656.75	    -0.54	    60.90	     1.39	     0.02	    -0.05	     1.39	    22.85	    -0.87
