     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.23	  -537.59	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    18.00	 -1341.66	  -537.51	     0.03	    18.00	     5.57	     0.08	     0.00	     5.57	   309.48	     0.00
   118.34	 -1331.92	  -538.07	     0.13	   100.34	     9.74	    -0.56	     0.10	     9.76	    97.23	     1.00
   138.02	 -1327.64	  -544.35	     0.22	    19.68	     4.28	    -6.28	     0.09	     7.60	   386.17	     4.57
   198.05	 -1320.79	  -537.91	     0.17	    60.03	     6.85	     6.44	    -0.05	     9.40	   156.62	    -0.83
   218.05	 -1316.60	  -539.26	     0.19	    20.00	     4.19	    -1.35	     0.02	     4.40	   220.11	     1.00
   238.28	 -1310.98	  -542.70	     0.30	    20.23	     5.62	    -3.44	     0.11	     6.59	   325.72	     5.44
   258.33	 -1308.32	  -534.91	     0.17	    20.05	     2.66	     7.79	    -0.13	     8.23	   410.56	    -6.48
   279.40	 -1302.77	  -534.12	     0.19	    21.07	     5.55	     0.79	     0.02	     5.61	   266.06	     0.95
   319.60	 -1298.59	  -534.77	     0.22	    40.20	     4.18	    -0.65	     0.03	     4.23	   105.23	     0.75
   339.68	 -1293.03	  -534.69	     0.27	    20.08	     5.56	     0.08	     0.05	     5.56	   276.92	     2.49
   359.71	 -1288.93	  -530.40	     0.25	    20.03	     4.10	     4.29	    -0.02	     5.93	   296.26	    -1.00
   398.14	 -1283.25	  -537.37	     0.35	    38.43	     5.68	    -6.97	     0.10	     8.99	   233.97	     2.60
   418.11	 -1279.20	  -530.26	     0.39	    19.97	     4.05	     7.11	     0.04	     8.18	   409.74	     2.00
   438.56	 -1273.64	  -530.18	     0.28	    20.45	     5.56	     0.08	    -0.11	     5.56	   271.91	    -5.38
   460.10	 -1268.86	  -525.17	     0.25	    21.54	     4.78	     5.01	    -0.03	     6.92	   321.47	    -1.39
   498.12	 -1263.98	  -525.81	     0.31	    38.02	     4.88	    -0.64	     0.06	     4.92	   129.45	     1.58
   520.15	 -1258.45	  -524.32	     0.29	    22.03	     5.53	     1.49	    -0.02	     5.73	   259.97	    -0.91
   539.86	 -1252.91	  -522.83	     0.31	    19.71	     5.54	     1.49	     0.02	     5.74	   291.06	     1.01
   578.16	 -1247.40	  -519.93	     0.28	    38.30	     5.51	     2.90	    -0.03	     6.23	   162.57	    -0.78
   598.63	 -1241.84	  -519.85	     0.35	    20.47	     5.56	     0.08	     0.07	     5.56	   271.65	     3.42
   620.09	 -1234.92	  -518.34	     0.36	    21.46	     6.92	     1.51	     0.01	     7.08	   330.05	     0.47
   640.21	 -1229.34	  -519.66	     0.45	    20.12	     5.58	    -1.32	     0.09	     5.73	   284.99	     4.47
   660.13	 -1223.88	  -513.95	     0.38	    19.92	     5.46	     5.71	    -0.07	     7.90	   396.60	    -3.51
   698.17	 -1218.29	  -515.27	     0.43	    38.04	     5.59	    -1.32	     0.05	     5.74	   150.99	     1.31
   718.36	 -1212.83	  -509.55	     0.36	    20.19	     5.46	     5.72	    -0.07	     7.91	   391.66	    -3.47
   738.67	 -1205.91	  -508.04	     0.39	    20.31	     6.92	     1.51	     0.03	     7.08	   348.74	     1.48
