     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    29.04	 -1343.71	  -540.36	     0.03	    29.04	     3.47	     0.05	     0.00	     3.47	   119.50	     0.00
    60.58	 -1333.27	  -540.20	     0.00	    31.54	    10.44	     0.16	    -0.03	    10.44	   331.05	    -0.95
    80.71	 -1327.71	  -540.12	    -0.02	    20.13	     5.56	     0.08	    -0.02	     5.56	   276.23	    -0.99
   100.84	 -1322.13	  -541.45	     0.05	    20.13	     5.58	    -1.33	     0.07	     5.74	   284.96	     3.48
   160.63	 -1308.22	  -541.25	     0.00	    59.79	    13.91	     0.20	    -0.05	    13.91	   232.67	    -0.84
   180.82	 -1299.88	  -541.13	     0.00	    20.19	     8.34	     0.12	     0.00	     8.34	   413.12	     0.00
   202.16	 -1291.54	  -541.01	    -0.02	    21.34	     8.34	     0.12	    -0.02	     8.34	   390.86	    -0.94
   222.63	 -1283.17	  -542.30	     0.03	    20.47	     8.37	    -1.29	     0.05	     8.47	   413.72	     2.44
   260.91	 -1273.44	  -542.16	     0.03	    38.28	     9.73	     0.14	     0.00	     9.73	   254.21	     0.00
   322.54	 -1247.04	  -541.78	    -0.02	    61.63	    26.40	     0.38	    -0.05	    26.40	   428.41	    -0.81
   402.77	 -1215.07	  -542.02	    -0.01	    80.23	    31.97	    -0.24	     0.01	    31.97	   398.49	     0.12
   505.21	 -1181.67	  -545.06	     0.00	   102.44	    33.40	    -3.04	     0.01	    33.54	   327.39	     0.10
   603.45	 -1137.21	  -544.41	    -0.02	    98.24	    44.46	     0.65	    -0.02	    44.46	   452.61	    -0.20
   722.52	 -1081.59	  -546.42	    -0.04	   119.07	    55.62	    -2.01	    -0.02	    55.66	   467.43	    -0.17
   864.69	 -1011.99	  -551.05	    -0.02	   142.17	    69.60	    -4.63	     0.02	    69.75	   490.64	     0.14
   884.58	 -1000.87	  -550.89	    -0.06	    19.89	    11.12	     0.16	    -0.04	    11.12	   559.13	    -2.01
   966.00	  -973.70	  -552.61	    -0.06	    81.42	    27.17	    -1.72	     0.00	    27.22	   334.37	     0.00
  1005.48	  -953.51	  -553.03	    -0.05	    39.48	    20.19	    -0.42	     0.01	    20.19	   511.51	     0.25
  1025.46	  -945.14	  -554.32	    -0.04	    19.98	     8.37	    -1.29	     0.01	     8.47	   423.87	     0.50
  1105.74	  -915.87	  -555.30	    -0.04	    80.28	    29.27	    -0.98	     0.00	    29.29	   364.80	     0.00
  1168.40	  -899.81	  -557.19	    -0.03	    62.66	    16.06	    -1.89	     0.01	    16.17	   258.07	     0.16
  1205.93	  -886.59	  -556.29	    -0.07	    37.53	    13.22	     0.90	    -0.04	    13.25	   353.07	    -1.07
  1348.79	  -858.65	  -558.71	    -0.02	   142.86	    27.94	    -2.42	     0.05	    28.04	   196.31	     0.35
  1386.30	  -850.27	  -559.30	    -0.01	    37.51	     8.38	    -0.59	     0.01	     8.40	   223.96	     0.27
  1406.29	  -847.49	  -558.55	    -0.02	    19.99	     2.78	     0.75	    -0.01	     2.88	   144.04	    -0.50
  1426.45	  -844.70	  -558.51	    -0.02	    20.16	     2.79	     0.04	     0.00	     2.79	   138.41	     0.00
  1447.24	  -841.20	  -559.16	    -0.01	    20.79	     3.50	    -0.65	     0.01	     3.56	   171.23	     0.48
  1527.63	  -836.32	  -559.09	    -0.03	    80.39	     4.88	     0.07	    -0.02	     4.88	    60.71	    -0.25
  1607.11	  -830.74	  -559.01	    -0.03	    79.48	     5.58	     0.08	     0.00	     5.58	    70.21	     0.00
  1708.78	  -827.96	  -558.27	    -0.04	   101.67	     2.78	     0.74	    -0.01	     2.88	    28.30	    -0.10
  1749.39	  -829.33	  -559.70	     0.00	    40.61	    -1.37	    -1.43	     0.04	     1.98	   -48.77	     0.98
