     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1348.57	  -540.43	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    58.16	 -1347.18	  -540.41	     0.03	    58.16	     1.39	     0.02	     0.00	     1.39	    23.92	     0.01
    78.20	 -1345.79	  -540.39	     0.03	    20.04	     1.39	     0.02	    -0.00	     1.39	    69.41	    -0.01
   121.17	 -1340.23	  -540.30	     0.00	    42.97	     5.56	     0.08	    -0.02	     5.56	   129.51	    -0.52
   159.61	 -1336.06	  -540.24	     0.00	    38.44	     4.17	     0.06	    -0.00	     4.17	   108.55	    -0.01
   220.82	 -1324.93	  -540.08	     0.00	    61.21	    11.13	     0.16	    -0.00	    11.13	   181.80	    -0.00
   259.60	 -1313.80	  -539.92	     0.03	    38.78	    11.12	     0.16	     0.02	    11.13	   286.92	     0.59
   279.93	 -1308.24	  -539.84	     0.00	    20.33	     5.56	     0.08	    -0.02	     5.56	   273.56	    -1.10
   301.12	 -1301.14	  -548.91	     0.17	    21.19	     7.10	    -9.06	     0.17	    11.51	   543.46	     8.07
   340.52	 -1294.34	  -539.64	     0.03	    39.41	     6.80	     9.26	    -0.15	    11.49	   291.60	    -3.77
   360.34	 -1286.69	  -539.53	     0.00	    19.82	     7.65	     0.11	    -0.02	     7.65	   385.85	    -1.13
   419.60	 -1272.10	  -539.32	     0.03	    59.26	    14.59	     0.21	     0.02	    14.60	   246.31	     0.38
   460.49	 -1255.42	  -539.08	     0.00	    40.90	    16.68	     0.24	    -0.02	    16.68	   407.82	    -0.55
   480.06	 -1247.06	  -540.37	     0.05	    19.57	     8.36	    -1.29	     0.05	     8.46	   432.34	     2.38
   539.74	 -1230.39	  -540.13	     0.05	    59.68	    16.67	     0.24	    -0.00	    16.68	   279.43	    -0.03
   640.77	 -1202.60	  -539.72	     0.05	   101.03	    27.79	     0.40	     0.00	    27.79	   275.06	     0.01
   660.96	 -1184.38	  -549.33	     0.21	    20.19	    18.23	    -9.61	     0.16	    20.60	  1020.62	     7.88
   681.13	 -1176.17	  -541.45	     0.08	    20.17	     8.20	     7.87	    -0.12	    11.37	   563.88	    -6.18
   720.09	 -1164.96	  -546.93	     0.23	    38.96	    11.21	    -5.48	     0.15	    12.48	   320.19	     3.73
   781.96	 -1139.42	  -537.39	     0.07	    61.87	    25.54	     9.54	    -0.16	    27.27	   440.70	    -2.54
   880.22	 -1109.52	  -538.37	     0.09	    98.25	    29.89	    -0.97	     0.02	    29.91	   304.41	     0.20
   900.25	 -1099.13	  -536.80	     0.07	    20.03	    10.40	     1.56	    -0.02	    10.51	   524.83	    -1.00
   943.51	 -1078.85	  -544.27	     0.23	    43.26	    20.28	    -7.46	     0.16	    21.61	   499.49	     3.64
  1003.16	 -1058.07	  -539.73	     0.17	    59.65	    20.77	     4.54	    -0.05	    21.26	   356.46	    -0.91
  1043.18	 -1038.61	  -539.45	     0.18	    40.02	    19.46	     0.28	     0.00	    19.46	   486.33	     0.09
  1064.62	 -1044.88	  -538.83	     0.13	    21.44	    -6.26	     0.61	    -0.05	     6.29	  -293.61	    -2.22
  1144.43	 -1009.44	  -537.61	     0.20	    79.81	    35.44	     1.23	     0.07	    35.46	   444.26	     0.83
  1163.24	  -999.81	  -531.82	     0.11	    18.81	     9.64	     5.79	    -0.09	    11.24	   597.51	    -4.81
  1204.51	  -987.22	  -535.87	     0.18	    41.27	    12.59	    -4.05	     0.07	    13.23	   320.46	     1.74
  1283.91	  -948.26	  -535.30	     0.22	    79.40	    38.96	     0.57	     0.04	    38.96	   490.74	     0.46
  1305.32	  -938.58	  -531.62	     0.16	    21.41	     9.68	     3.67	    -0.05	    10.35	   483.59	    -2.55
  1325.64	  -927.33	  -537.81	     0.27	    20.32	    11.25	    -6.19	     0.11	    12.84	   631.93	     5.34
  1385.65	  -907.32	  -526.92	     0.12	    60.01	    20.01	    10.89	    -0.15	    22.78	   379.54	    -2.53
  1405.74	  -897.52	  -529.60	     0.19	    20.10	     9.80	    -2.68	     0.07	    10.16	   505.64	     3.53
  1425.70	  -885.61	  -532.96	     0.29	    19.95	    11.91	    -3.36	     0.10	    12.37	   619.95	     5.15
  1446.72	  -875.88	  -531.40	     0.26	    21.02	     9.73	     1.56	    -0.03	     9.85	   468.91	    -1.31
  1486.65	  -866.15	  -529.85	     0.24	    39.94	     9.73	     1.56	    -0.02	     9.86	   246.83	    -0.55
  1507.68	  -855.71	  -528.28	     0.24	    21.03	    10.43	     1.57	     0.00	    10.55	   501.68	     0.12
  1528.14	  -846.79	  -520.37	     0.14	    20.46	     8.93	     7.91	    -0.11	    11.92	   582.65	    -5.16
  1548.06	  -834.08	  -528.66	     0.28	    19.91	    12.71	    -8.29	     0.14	    15.17	   762.08	     7.10
