     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1345.79	  -540.39	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    38.77	 -1344.40	  -540.37	     0.00	    38.77	     1.39	     0.02	    -0.00	     1.39	    35.89	    -0.01
   240.27	 -1341.62	  -540.33	    -0.02	   201.50	     2.78	     0.04	    -0.02	     2.78	    13.81	    -0.12
   302.51	 -1331.87	  -540.89	    -0.06	    62.25	     9.75	    -0.56	    -0.04	     9.76	   156.86	    -0.61
   342.65	 -1327.70	  -540.83	    -0.12	    40.14	     4.17	     0.06	    -0.06	     4.17	   103.95	    -1.55
   362.65	 -1323.52	  -541.47	    -0.09	    20.00	     4.18	    -0.64	     0.03	     4.23	   211.66	     1.31
   382.63	 -1320.71	  -542.84	    -0.13	    19.98	     2.80	    -1.37	    -0.04	     3.12	   156.20	    -1.86
   420.56	 -1315.15	  -542.76	    -0.16	    37.93	     5.56	     0.08	    -0.03	     5.56	   146.68	    -0.78
   440.88	 -1309.56	  -544.09	    -0.16	    20.32	     5.58	    -1.33	    -0.00	     5.74	   282.51	    -0.20
   484.82	 -1298.42	  -545.34	    -0.23	    43.94	    11.15	    -1.25	    -0.07	    11.22	   255.24	    -1.57
   561.06	 -1283.06	  -549.35	    -0.27	    76.24	    15.36	    -4.01	    -0.04	    15.87	   208.22	    -0.50
   600.59	 -1276.09	  -550.66	    -0.32	    39.53	     6.97	    -1.31	    -0.04	     7.09	   179.49	    -1.09
   621.81	 -1270.50	  -551.99	    -0.32	    21.23	     5.58	    -1.33	    -0.01	     5.74	   270.32	    -0.33
   683.99	 -1252.33	  -558.07	    -0.59	    62.18	    18.17	    -6.08	    -0.27	    19.16	   308.18	    -4.27
   743.19	 -1238.33	  -564.21	    -0.53	    59.19	    14.00	    -6.14	     0.05	    15.29	   258.29	     0.91
   763.52	 -1221.21	  -591.47	     1.62	    20.33	    17.13	   -27.26	     2.15	    32.19	 -1583.23	   105.84
   803.19	 -1223.60	  -572.46	    -0.63	    39.68	    -2.40	    19.01	    -2.25	    19.16	  -482.87	   -56.72
   824.01	 -1217.98	  -576.61	    -0.59	    20.82	     5.63	    -4.15	     0.04	     6.99	   335.91	     2.01
   844.12	 -1212.37	  -579.35	    -0.63	    20.11	     5.60	    -2.74	    -0.04	     6.24	   310.23	    -2.10
   865.63	 -1206.76	  -582.80	    -0.63	    21.51	     5.62	    -3.45	    -0.00	     6.59	   306.23	    -0.01
   904.24	 -1199.72	  -588.34	    -0.68	    38.61	     7.04	    -5.54	    -0.05	     8.96	   232.05	    -1.18
   924.41	 -1194.08	  -593.20	    -0.64	    20.17	     5.64	    -4.86	     0.04	     7.44	   368.94	     2.03
   944.93	 -1187.05	  -598.03	    -0.68	    20.52	     7.03	    -4.84	    -0.04	     8.53	   415.79	    -2.17
   965.76	 -1181.41	  -602.89	    -0.73	    20.82	     5.64	    -4.86	    -0.05	     7.44	   357.41	    -2.18
  1004.15	 -1176.47	  -607.76	    -0.71	    38.39	     4.94	    -4.87	     0.01	     6.94	   180.73	     0.38
  1024.37	 -1170.12	  -613.31	    -0.74	    20.22	     6.35	    -5.55	    -0.03	     8.43	   417.04	    -1.27
  1044.41	 -1163.79	  -618.16	    -0.79	    20.04	     6.33	    -4.85	    -0.05	     7.98	   398.01	    -2.36
  1104.41	 -1152.46	  -630.71	    -0.79	    60.00	    11.33	   -12.54	     0.00	    16.90	   281.67	     0.01
  1124.85	 -1146.11	  -636.26	    -0.84	    20.44	     6.35	    -5.56	    -0.06	     8.44	   412.68	    -2.82
  1144.92	 -1141.16	  -641.84	    -0.87	    20.07	     4.96	    -5.58	    -0.03	     7.46	   371.78	    -1.33
  1184.82	 -1135.48	  -648.82	    -0.85	    39.90	     5.68	    -6.98	     0.02	     9.00	   225.47	     0.50
  1204.83	 -1131.22	  -654.41	    -0.85	    20.01	     4.26	    -5.59	     0.00	     7.03	   351.27	     0.11
  1226.13	 -1123.43	  -662.77	    -0.89	    21.30	     7.78	    -8.37	    -0.05	    11.43	   536.50	    -2.17
  1247.12	 -1119.19	  -666.95	    -0.95	    20.99	     4.24	    -4.18	    -0.06	     5.95	   283.63	    -2.82
  1285.70	 -1114.88	  -675.37	    -0.93	    38.58	     4.31	    -8.42	     0.02	     9.46	   245.11	     0.47
  1306.88	 -1109.18	  -683.77	    -0.97	    21.18	     5.70	    -8.40	    -0.04	    10.15	   479.30	    -1.73
  1327.21	 -1103.50	  -690.75	    -1.00	    20.33	     5.68	    -6.99	    -0.03	     9.00	   442.93	    -1.28
  1348.23	 -1100.63	  -696.37	    -0.98	    21.02	     2.87	    -5.61	     0.01	     6.31	   299.99	     0.65
  1387.19	 -1097.73	  -703.40	    -1.01	    38.95	     2.90	    -7.03	    -0.03	     7.60	   195.17	    -0.67
  1407.43	 -1094.16	  -709.00	    -1.02	    20.24	     3.57	    -5.61	    -0.01	     6.65	   328.33	    -0.49
  1429.76	 -1091.31	  -713.21	    -1.02	    22.34	     2.85	    -4.20	     0.00	     5.08	   227.41	     0.16
  1467.29	 -1089.81	  -719.55	    -1.01	    37.53	     1.50	    -6.34	     0.01	     6.52	   173.67	     0.27
  1489.19	 -1086.26	  -724.45	    -1.02	    21.90	     3.56	    -4.90	    -0.02	     6.06	   276.61	    -0.71
  1509.05	 -1084.81	  -727.97	    -1.02	    19.86	     1.45	    -3.52	     0.00	     3.80	   191.56	     0.09
  1547.23	 -1081.97	  -731.47	    -1.01	    38.18	     2.84	    -3.50	     0.01	     4.51	   118.02	     0.15
  1567.29	 -1079.11	  -735.67	    -1.04	    20.06	     2.85	    -4.21	    -0.03	     5.08	   253.35	    -1.35
  1588.17	 -1079.09	  -737.09	    -1.03	    20.88	     0.02	    -1.41	     0.02	     1.42	    67.76	     0.76
  1608.16	 -1075.54	  -741.29	    -1.05	    19.98	     3.55	    -4.20	    -0.03	     5.50	   275.01	    -1.30
  1628.97	 -1075.49	  -744.12	    -1.02	    20.81	     0.05	    -2.83	     0.03	     2.83	   136.03	     1.33
  1668.27	 -1076.18	  -744.83	    -1.02	    39.31	    -0.68	    -0.72	     0.00	     0.99	    25.20	     0.09
  1688.42	 -1073.35	  -747.62	    -1.05	    20.15	     2.83	    -2.79	    -0.03	     3.98	   197.29	    -1.67
  1709.29	 -1045.84	  -769.22	    -2.14	    20.87	    27.51	   -21.59	    -1.09	    34.97	  1675.95	   -52.23
