     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.21	  -539.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.20	 -1347.23	  -537.59	    -0.02	    20.20	    -0.02	     1.41	    -0.02	     1.41	   -69.81	    -0.99
    82.61	 -1356.18	  -543.35	     0.10	    62.41	    -8.95	    -5.76	     0.12	    10.64	  -170.54	     1.92
   120.23	 -1341.66	  -537.51	     0.03	    37.62	    14.52	     5.84	    -0.07	    15.65	   416.01	    -1.86
   140.55	 -1338.88	  -537.47	     0.03	    20.32	     2.78	     0.04	     0.00	     2.78	   136.83	     0.00
   161.47	 -1336.10	  -537.43	     0.03	    20.92	     2.78	     0.04	     0.00	     2.78	   132.90	     0.00
   200.27	 -1333.32	  -537.38	     0.07	    38.80	     2.78	     0.05	     0.04	     2.78	    71.66	     1.03
   220.71	 -1330.54	  -537.34	     0.05	    20.44	     2.78	     0.04	    -0.02	     2.78	   136.02	    -0.98
   261.49	 -1327.78	  -535.89	     0.05	    40.78	     2.76	     1.45	     0.00	     3.12	    76.45	     0.00
   300.17	 -1320.68	  -544.96	     0.20	    38.68	     7.10	    -9.07	     0.15	    11.52	   297.79	     3.88
   367.99	 -1313.86	  -536.40	     0.08	    67.82	     6.82	     8.56	    -0.12	    10.94	   161.38	    -1.77
   400.18	 -1306.77	  -544.76	     0.24	    32.19	     7.09	    -8.36	     0.16	    10.96	   340.53	     4.97
   460.86	 -1298.43	  -544.64	     0.28	    60.68	     8.34	     0.12	     0.04	     8.34	   137.46	     0.66
   480.40	 -1294.37	  -537.53	     0.15	    19.54	     4.06	     7.11	    -0.13	     8.19	   419.01	    -6.65
   520.21	 -1286.07	  -535.29	     0.14	    39.81	     8.30	     2.24	    -0.01	     8.60	   215.95	    -0.25
