     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1352.77	  -539.08	     0.05	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
   120.01	 -1338.88	  -537.47	     0.07	   120.01	    13.89	     1.61	     0.03	    13.98	   116.50	     0.21
   218.38	 -1316.63	  -537.14	     0.09	    98.37	    22.25	     0.32	     0.02	    22.25	   226.23	     0.20
   238.45	 -1311.01	  -540.59	     0.15	    20.07	     5.62	    -3.44	     0.06	     6.59	   328.44	     2.78
   258.42	 -1304.00	  -544.01	     0.24	    19.98	     7.01	    -3.42	     0.09	     7.80	   390.49	     4.56
   301.26	 -1298.57	  -536.18	     0.15	    42.84	     5.43	     7.83	    -0.09	     9.53	   222.54	    -2.19
   338.37	 -1283.30	  -534.55	     0.17	    37.10	    15.27	     1.63	     0.03	    15.36	   413.86	     0.67
   359.42	 -1274.23	  -536.53	     0.24	    21.05	     9.07	    -1.98	     0.07	     9.28	   441.02	     3.16
   379.72	 -1266.60	  -535.71	     0.25	    20.30	     7.63	     0.82	     0.01	     7.68	   378.11	     0.43
   399.56	 -1258.26	  -535.59	     0.27	    19.84	     8.34	     0.12	     0.02	     8.34	   420.28	     1.12
   438.46	 -1250.73	  -528.44	     0.20	    38.90	     7.53	     7.16	    -0.07	    10.39	   266.98	    -1.79
   479.62	 -1243.11	  -526.91	     0.20	    41.16	     7.62	     1.52	    -0.00	     7.77	   188.76	    -0.05
   498.53	 -1233.34	  -529.59	     0.29	    18.91	     9.77	    -2.68	     0.09	    10.13	   535.94	     4.95
   519.06	 -1226.47	  -525.26	     0.26	    20.53	     6.88	     4.33	    -0.03	     8.13	   395.85	    -1.34
   538.83	 -1215.35	  -525.10	     0.28	    19.77	    11.11	     0.16	     0.02	    11.12	   562.25	     1.09
   560.19	 -1208.48	  -520.77	     0.26	    21.36	     6.88	     4.33	    -0.03	     8.12	   380.36	    -1.26
   580.25	 -1198.78	  -519.22	     0.26	    20.06	     9.70	     1.55	     0.01	     9.82	   489.70	     0.27
   639.93	 -1179.40	  -514.71	     0.29	    59.68	    19.38	     4.51	     0.03	    19.89	   333.34	     0.46
   661.53	 -1169.70	  -513.16	     0.35	    21.60	     9.70	     1.55	     0.06	     9.82	   454.78	     2.67
   681.84	 -1161.45	  -508.10	     0.27	    20.31	     8.25	     5.06	    -0.07	     9.68	   476.47	    -3.66
   721.50	 -1150.35	  -507.23	     0.31	    39.66	    11.10	     0.87	     0.04	    11.13	   280.73	     0.97
   741.77	 -1141.99	  -508.52	     0.40	    20.27	     8.36	    -1.29	     0.08	     8.46	   417.19	     4.14
   761.61	 -1130.97	  -502.72	     0.34	    19.84	    11.02	     5.80	    -0.06	    12.45	   627.46	    -2.79
   800.27	 -1121.32	  -498.34	     0.33	    38.66	     9.65	     4.37	    -0.01	    10.60	   274.07	    -0.36
   820.47	 -1110.23	  -496.77	     0.40	    20.20	    11.09	     1.57	     0.07	    11.20	   554.53	     3.64
   860.12	 -1101.96	  -493.12	     0.35	    39.65	     8.27	     3.65	    -0.05	     9.04	   228.07	    -1.23
   879.92	 -1090.86	  -492.25	     0.42	    19.80	    11.10	     0.87	     0.07	    11.14	   562.32	     3.55
   899.98	 -1082.65	  -485.08	     0.38	    20.06	     8.21	     7.17	    -0.04	    10.91	   543.66	    -1.91
   920.55	 -1072.30	  -480.69	     0.37	    20.57	    10.35	     4.39	    -0.02	    11.24	   546.41	    -0.84
   941.23	 -1061.94	  -477.01	     0.37	    20.68	    10.36	     3.68	     0.01	    10.99	   531.61	     0.33
   980.12	 -1050.83	  -476.14	     0.43	    38.89	    11.10	     0.87	     0.06	    11.14	   286.38	     1.57
  1000.80	 -1040.51	  -470.34	     0.42	    20.67	    10.32	     5.80	    -0.02	    11.84	   572.72	    -0.79
  1020.83	 -1032.92	  -467.41	     0.45	    20.03	     7.59	     2.94	     0.03	     8.14	   406.52	     1.39
  1040.82	 -1023.26	  -463.03	     0.44	    19.99	     9.66	     4.38	    -0.00	    10.60	   530.24	    -0.10
  1062.21	 -1015.69	  -458.68	     0.43	    21.39	     7.57	     4.35	    -0.01	     8.73	   408.20	    -0.64
  1101.80	 -1006.65	  -458.54	     0.49	    39.59	     9.04	     0.14	     0.06	     9.04	   228.25	     1.39
  1122.11	  -999.77	  -454.20	     0.45	    20.31	     6.88	     4.34	    -0.04	     8.13	   400.38	    -1.93
  1142.76	  -990.04	  -454.05	     0.51	    20.64	     9.73	     0.15	     0.06	     9.73	   471.54	     2.87
  1180.94	  -987.41	  -445.55	     0.41	    38.18	     2.63	     8.51	    -0.10	     8.91	   233.23	    -2.62
  1200.86	  -979.02	  -448.24	     0.51	    19.91	     8.39	    -2.69	     0.10	     8.82	   442.65	     5.02
  1222.04	  -974.92	  -443.94	     0.46	    21.18	     4.10	     4.30	    -0.05	     5.94	   280.33	    -2.36
  1260.93	  -970.77	  -442.47	     0.49	    38.90	     4.15	     1.48	     0.03	     4.40	   113.18	     0.77
  1281.02	  -965.30	  -436.74	     0.41	    20.09	     5.46	     5.73	    -0.07	     7.92	   394.23	    -3.55
  1301.66	  -962.52	  -436.69	     0.43	    20.64	     2.78	     0.04	     0.02	     2.78	   134.81	     1.01
  1322.23	  -956.97	  -435.90	     0.47	    20.57	     5.55	     0.79	     0.03	     5.61	   272.63	     1.49
  1342.68	  -952.83	  -433.72	     0.47	    20.45	     4.14	     2.18	    -0.00	     4.68	   228.69	    -0.02
  1381.25	  -950.10	  -430.85	     0.46	    38.57	     2.73	     2.87	    -0.01	     3.96	   102.68	    -0.25
  1422.64	  -944.53	  -430.77	     0.49	    41.39	     5.57	     0.09	     0.03	     5.57	   134.48	     0.72
  1461.88	  -943.17	  -429.33	     0.47	    39.24	     1.37	     1.43	    -0.02	     1.98	    50.47	    -0.49
  1482.18	  -940.38	  -429.29	     0.50	    20.30	     2.78	     0.04	     0.03	     2.78	   137.15	     1.46
  1503.43	  -939.02	  -427.86	     0.48	    21.25	     1.37	     1.43	    -0.02	     1.98	    93.20	    -0.95
  1523.79	  -937.64	  -427.13	     0.47	    20.36	     1.38	     0.73	    -0.01	     1.56	    76.57	    -0.49
  1562.80	  -936.28	  -424.99	     0.46	    39.01	     1.35	     2.14	    -0.01	     2.53	    64.91	    -0.26
  1583.27	  -935.60	  -424.27	     0.44	    20.47	     0.68	     0.72	    -0.01	     0.99	    48.38	    -0.72
  1603.77	  -933.50	  -424.95	     0.47	    20.50	     2.10	    -0.67	     0.02	     2.21	   107.57	     1.19
