     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1346.04	  -706.96	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    22.01	 -1344.65	  -706.94	     0.00	    22.01	     1.39	     0.02	     0.02	     1.39	    63.16	     0.91
   100.33	 -1344.64	  -707.64	     0.04	    78.32	     0.01	    -0.70	     0.04	     0.70	    -8.94	     0.51
   181.90	 -1343.26	  -706.91	    -0.02	    81.57	     1.38	     0.73	    -0.06	     1.56	    19.14	    -0.74
   202.24	 -1341.87	  -706.89	    -0.02	    20.34	     1.39	     0.02	     0.00	     1.39	    68.35	     0.00
   260.97	 -1337.67	  -708.24	    -0.04	    58.73	     4.20	    -1.35	    -0.02	     4.41	    75.12	    -0.34
   281.67	 -1332.12	  -706.75	    -0.11	    20.70	     5.55	     1.49	    -0.07	     5.75	   277.61	    -3.38
   302.52	 -1327.90	  -709.52	    -0.11	    20.85	     4.22	    -2.77	     0.00	     5.05	   242.11	     0.00
   341.62	 -1323.04	  -708.74	    -0.17	    39.10	     4.86	     0.78	    -0.06	     4.92	   125.89	    -1.53
   404.49	 -1307.00	  -710.62	    -0.27	    62.87	    16.04	    -1.88	    -0.10	    16.15	   256.88	    -1.59
   442.05	 -1301.39	  -713.37	    -0.28	    37.56	     5.61	    -2.75	    -0.01	     6.25	   166.34	    -0.27
   462.83	 -1294.40	  -715.38	    -0.30	    20.78	     6.99	    -2.01	    -0.02	     7.27	   350.01	    -0.96
   482.94	 -1287.43	  -715.99	    -0.54	    20.11	     6.97	    -0.61	    -0.24	     7.00	   347.92	   -11.93
   542.00	 -1274.15	  -720.04	    -0.47	    59.06	    13.28	    -4.05	     0.07	    13.88	   235.08	     1.19
   602.09	 -1260.11	  -728.32	    -0.52	    60.09	    14.04	    -8.28	    -0.05	    16.30	   271.25	    -0.83
   623.34	 -1253.81	  -731.05	    -0.65	    21.25	     6.30	    -2.73	    -0.13	     6.87	   323.11	    -6.12
   664.01	 -1241.18	  -737.94	    -0.64	    40.67	    12.63	    -6.89	     0.01	    14.39	   353.75	     0.25
   703.61	 -1235.55	  -742.10	    -0.66	    39.60	     5.63	    -4.16	    -0.02	     7.00	   176.77	    -0.51
   723.64	 -1227.12	  -747.64	    -0.68	    20.03	     8.43	    -5.54	    -0.02	    10.09	   503.62	    -1.00
   743.67	 -1221.48	  -752.51	    -0.73	    20.03	     5.64	    -4.87	    -0.05	     7.45	   372.02	    -2.50
   764.37	 -1213.04	  -758.76	    -0.79	    20.70	     8.44	    -6.25	    -0.06	    10.50	   507.35	    -2.90
   785.01	 -1208.80	  -762.95	    -0.79	    20.64	     4.24	    -4.19	     0.00	     5.96	   288.81	     0.00
   824.44	 -1199.62	  -771.31	    -0.83	    39.43	     9.18	    -8.36	    -0.04	    12.42	   314.89	    -1.01
   844.56	 -1196.06	  -776.92	    -0.84	    20.12	     3.56	    -5.61	    -0.01	     6.64	   330.23	    -0.50
   864.95	 -1188.30	  -783.89	    -0.88	    20.39	     7.76	    -6.97	    -0.04	    10.43	   511.56	    -1.96
   904.26	 -1184.04	  -789.50	    -0.93	    39.31	     4.26	    -5.61	    -0.05	     7.04	   179.19	    -1.27
   924.45	 -1179.77	  -795.81	    -0.93	    20.19	     4.27	    -6.31	     0.00	     7.62	   377.36	     0.00
   945.31	 -1174.10	  -802.11	    -0.96	    20.86	     5.67	    -6.30	    -0.03	     8.48	   406.32	    -1.44
   984.58	 -1169.10	  -810.54	    -0.98	    39.27	     5.00	    -8.43	    -0.02	     9.80	   249.59	    -0.51
  1004.64	 -1163.44	  -816.84	    -1.01	    20.06	     5.66	    -6.30	    -0.03	     8.47	   422.19	    -1.50
  1024.65	 -1159.12	  -826.00	    -1.06	    20.01	     4.32	    -9.16	    -0.05	    10.13	   506.13	    -2.50
  1044.72	 -1154.12	  -834.44	    -1.05	    20.07	     5.00	    -8.44	     0.01	     9.81	   488.78	     0.50
  1065.86	 -1150.55	  -840.06	    -1.10	    21.14	     3.57	    -5.62	    -0.05	     6.66	   314.95	    -2.37
  1105.13	 -1144.83	  -849.91	    -1.14	    39.27	     5.72	    -9.85	    -0.04	    11.39	   290.05	    -1.02
  1125.90	 -1144.72	  -857.01	    -1.10	    20.77	     0.11	    -7.10	     0.04	     7.10	   341.88	     1.93
  1146.37	 -1138.32	  -865.44	    -1.17	    20.47	     6.40	    -8.43	    -0.07	    10.58	   517.06	    -3.42
  1184.97	 -1134.00	  -874.61	    -1.21	    38.60	     4.32	    -9.17	    -0.04	    10.14	   262.61	    -1.04
  1205.10	 -1132.49	  -882.40	    -1.21	    20.13	     1.51	    -7.79	     0.00	     7.93	   394.19	     0.00
  1225.48	 -1128.19	  -890.16	    -1.27	    20.38	     4.30	    -7.76	    -0.06	     8.87	   435.32	    -2.94
  1246.67	 -1125.99	  -897.24	    -1.27	    21.19	     2.20	    -7.08	     0.00	     7.41	   349.88	     0.00
  1286.00	 -1125.17	  -905.05	    -1.26	    39.33	     0.82	    -7.81	     0.01	     7.85	   199.67	     0.25
  1306.06	 -1126.67	  -944.21	     1.59	    20.06	    -1.50	   -39.16	     2.85	    39.19	 -1953.58	   142.07
  1326.10	 -1122.23	  -915.67	    -1.31	    20.04	     4.44	    28.54	    -2.90	    28.88	 -1441.28	  -144.71
  1346.94	 -1120.72	  -922.77	    -1.33	    20.84	     1.51	    -7.10	    -0.02	     7.26	   348.31	    -0.96
  1408.45	 -1119.92	  -929.87	    -1.34	    61.51	     0.80	    -7.10	    -0.01	     7.14	   116.16	    -0.16
  1428.50	 -1117.73	  -936.25	    -1.38	    20.05	     2.19	    -6.38	    -0.04	     6.75	   336.43	    -2.00
  1465.12	 -1117.67	  -939.81	    -1.33	    36.62	     0.06	    -3.56	     0.05	     3.56	    97.23	     1.37
  1485.62	 -1117.64	  -941.94	    -1.35	    20.50	     0.03	    -2.13	    -0.02	     2.13	   103.91	    -0.98
  1506.74	 -1117.62	  -943.37	    -1.35	    21.12	     0.02	    -1.43	     0.00	     1.43	    67.71	     0.00
  1526.99	 -1117.58	  -946.21	    -1.34	    20.25	     0.04	    -2.84	     0.01	     2.84	   140.26	     0.49
  1565.24	 -1117.54	  -949.06	    -1.34	    38.25	     0.04	    -2.85	     0.00	     2.85	    74.52	     0.00
  1585.61	 -1116.12	  -950.47	    -1.32	    20.37	     1.42	    -1.41	     0.02	     2.00	    98.24	     0.98
  1606.32	 -1116.10	  -951.89	    -1.36	    20.71	     0.02	    -1.42	    -0.04	     1.42	    68.57	    -1.93
  1626.34	 -1113.26	  -955.42	    -1.36	    20.02	     2.84	    -3.53	     0.00	     4.53	   226.30	     0.00
  1665.06	 -1114.66	  -954.72	    -1.35	    38.72	    -1.40	     0.70	     0.01	     1.57	   -40.42	     0.26
  1745.50	 -1113.21	  -958.26	    -1.36	    80.44	     1.45	    -3.54	    -0.01	     3.83	    47.56	    -0.12
  1765.71	 -1113.22	  -957.55	    -1.35	    20.21	    -0.01	     0.71	     0.01	     0.71	   -35.13	     0.49
  1785.93	 -1113.22	  -957.55	    -1.36	    20.22	     0.00	     0.00	    -0.01	     0.00	     0.00	    -0.49
  1806.56	 -1114.66	  -954.72	    -1.35	    20.63	    -1.44	     2.83	     0.01	     3.18	  -153.92	     0.48
  1845.95	 -1113.22	  -957.55	    -1.36	    39.39	     1.44	    -2.83	    -0.01	     3.18	    80.61	    -0.25
  1867.24	 -1113.96	  -954.71	    -1.36	    21.29	    -0.74	     2.84	     0.00	     2.93	  -137.85	     0.00
  1887.61	 -1113.22	  -957.55	    -1.37	    20.37	     0.74	    -2.84	    -0.01	     2.93	   144.08	    -0.49
  1907.54	 -1113.22	  -957.55	    -1.34	    19.93	     0.00	     0.00	     0.03	     0.00	     0.00	     1.51
