     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.65	  -706.94	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.89	 -1343.26	  -706.91	     0.03	    20.89	     1.39	     0.03	     0.00	     1.39	    66.55	     0.00
    82.50	 -1337.69	  -706.83	    -0.07	    61.61	     5.57	     0.08	    -0.10	     5.57	    90.42	    -1.62
   102.23	 -1332.12	  -706.75	    -0.07	    19.73	     5.57	     0.08	     0.00	     5.57	   282.34	     0.00
   122.70	 -1327.92	  -708.10	    -0.11	    20.47	     4.20	    -1.35	    -0.04	     4.41	   215.52	    -1.95
   161.08	 -1323.73	  -709.45	    -0.11	    38.38	     4.19	    -1.35	     0.00	     4.40	   114.70	     0.00
   201.62	 -1312.57	  -710.70	    -0.19	    40.54	    11.16	    -1.25	    -0.08	    11.23	   277.01	    -1.97
   240.13	 -1305.57	  -713.43	    -0.19	    38.51	     7.00	    -2.73	     0.00	     7.51	   195.11	     0.00
   301.36	 -1284.61	  -718.78	    -0.35	    61.23	    20.96	    -5.35	    -0.16	    21.63	   353.29	    -2.61
   340.26	 -1278.33	  -720.10	    -0.57	    38.90	     6.28	    -1.32	    -0.22	     6.42	   164.97	    -5.66
   401.68	 -1256.59	  -731.09	    -0.55	    61.42	    21.74	   -10.99	     0.02	    24.36	   396.61	     0.33
   440.72	 -1248.90	  -733.81	    -0.61	    39.04	     7.69	    -2.72	    -0.06	     8.16	   208.94	    -1.54
   461.31	 -1241.88	  -737.95	    -0.65	    20.59	     7.02	    -4.14	    -0.04	     8.15	   395.82	    -1.94
   481.38	 -1236.94	  -742.13	    -0.64	    20.07	     4.94	    -4.18	     0.01	     6.47	   322.43	     0.50
   501.60	 -1229.21	  -747.67	    -0.69	    20.22	     7.73	    -5.54	    -0.05	     9.51	   470.34	    -2.47
   540.52	 -1223.56	  -753.25	    -0.66	    38.92	     5.65	    -5.58	     0.03	     7.94	   204.03	     0.77
   561.39	 -1202.88	  -786.22	     1.37	    20.87	    20.68	   -32.97	     2.03	    38.92	 -1864.83	    97.27
   601.08	 -1207.41	  -762.93	    -0.77	    39.69	    -4.53	    23.29	    -2.14	    23.73	  -597.79	   -53.92
   621.03	 -1202.45	  -768.52	    -0.76	    19.95	     4.96	    -5.59	     0.01	     7.47	   374.60	     0.50
   640.99	 -1195.39	  -775.50	    -0.87	    19.96	     7.06	    -6.98	    -0.11	     9.93	   497.39	    -5.51
   661.59	 -1188.32	  -782.48	    -0.83	    20.60	     7.07	    -6.98	     0.04	     9.94	   482.28	     1.94
   682.85	 -1182.66	  -788.77	    -0.90	    21.26	     5.66	    -6.29	    -0.07	     8.46	   398.01	    -3.29
   721.29	 -1175.57	  -797.17	    -0.91	    38.44	     7.09	    -8.40	    -0.01	    10.99	   285.96	    -0.26
   741.31	 -1171.32	  -802.07	    -0.92	    20.02	     4.25	    -4.90	    -0.01	     6.49	   323.99	    -0.50
   782.99	 -1159.97	  -816.08	    -0.99	    41.68	    11.35	   -14.01	    -0.07	    18.03	   432.60	    -1.68
   821.11	 -1154.25	  -825.93	    -1.07	    38.12	     5.72	    -9.85	    -0.08	    11.39	   298.80	    -2.10
   841.24	 -1151.35	  -832.98	    -1.05	    20.13	     2.90	    -7.05	     0.02	     7.62	   378.70	     0.99
   861.39	 -1145.64	  -842.12	    -1.06	    20.15	     5.71	    -9.14	    -0.01	    10.78	   534.84	    -0.50
   901.12	 -1141.38	  -847.74	    -1.12	    39.73	     4.26	    -5.62	    -0.06	     7.05	   177.50	    -1.51
