     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.40	 -1343.69	  -541.06	     0.04	    20.40	     3.49	    -0.65	     0.04	     3.55	   174.02	     1.96
   100.49	 -1340.21	  -541.71	    -0.02	    80.09	     3.48	    -0.65	    -0.06	     3.54	    44.20	    -0.75
   141.82	 -1334.64	  -541.63	    -0.05	    41.33	     5.57	     0.08	    -0.03	     5.57	   134.78	    -0.73
   201.98	 -1327.67	  -542.94	    -0.09	    60.16	     6.97	    -1.31	    -0.04	     7.09	   117.89	    -0.66
   223.77	 -1323.49	  -542.88	    -0.11	    21.79	     4.18	     0.06	    -0.02	     4.18	   191.85	    -0.92
   243.98	 -1317.91	  -544.21	    -0.14	    20.21	     5.58	    -1.33	    -0.03	     5.74	   283.84	    -1.48
   282.70	 -1315.10	  -545.58	    -0.16	    38.72	     2.81	    -1.37	    -0.02	     3.13	    80.74	    -0.52
   324.41	 -1309.54	  -545.50	    -0.22	    41.71	     5.56	     0.08	    -0.06	     5.56	   133.32	    -1.44
   344.64	 -1296.97	  -548.85	    -0.24	    20.23	    12.57	    -3.35	    -0.02	    13.01	   643.04	    -0.99
   383.13	 -1291.40	  -549.47	    -0.24	    38.49	     5.57	    -0.62	     0.00	     5.60	   145.61	     0.00
   403.47	 -1287.20	  -551.53	    -0.26	    20.34	     4.20	    -2.06	    -0.02	     4.68	   229.99	    -0.98
   423.26	 -1281.62	  -552.15	    -0.28	    19.79	     5.58	    -0.62	    -0.02	     5.61	   283.70	    -1.01
   506.55	 -1267.68	  -554.77	    -0.33	    83.29	    13.94	    -2.62	    -0.05	    14.18	   170.30	    -0.60
   616.98	 -1236.20	  -567.00	    -0.60	   110.43	    31.48	   -12.23	    -0.27	    33.77	   305.82	    -2.44
   634.67	 -1230.62	  -568.33	    -0.61	    17.69	     5.58	    -1.33	    -0.01	     5.74	   324.27	    -0.57
   663.44	 -1223.63	  -571.05	    -0.66	    28.77	     6.99	    -2.72	    -0.05	     7.50	   260.71	    -1.74
   684.12	 -1217.97	  -577.32	    -0.55	    20.68	     5.66	    -6.27	     0.11	     8.45	   408.45	     5.32
   704.56	 -1208.17	  -581.41	    -0.56	    20.44	     9.80	    -4.09	    -0.01	    10.62	   519.53	    -0.49
   741.86	 -1203.97	  -583.46	    -0.57	    37.30	     4.20	    -2.05	    -0.01	     4.67	   125.30	    -0.27
