     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.19	 -1343.68	  -541.77	    -0.83	    20.19	     3.50	    -1.36	    -0.83	     3.75	   185.98	   -41.11
   120.43	 -1337.30	  -549.43	     0.24	   100.24	     6.38	    -7.66	     1.07	     9.97	    99.45	    10.67
   180.64	 -1327.74	  -538.01	     0.17	    60.21	     9.56	    11.42	    -0.07	    14.89	   247.36	    -1.16
   220.55	 -1315.18	  -540.65	     0.33	    39.91	    12.56	    -2.64	     0.16	    12.83	   321.58	     4.01
   258.83	 -1324.21	  -541.48	     0.32	    38.28	    -9.03	    -0.83	    -0.01	     9.07	  -236.89	    -0.26
   279.67	 -1304.22	  -530.62	     0.32	    20.84	    19.99	    10.86	     0.00	    22.75	  1091.63	     0.00
   299.98	 -1298.66	  -530.54	     0.40	    20.31	     5.56	     0.08	     0.08	     5.56	   273.79	     3.94
   338.81	 -1291.78	  -526.21	     0.43	    38.83	     6.88	     4.33	     0.03	     8.13	   209.35	     0.77
   380.37	 -1277.93	  -523.19	     0.51	    41.56	    13.85	     3.02	     0.08	    14.18	   341.08	     1.92
   400.61	 -1272.46	  -517.47	     0.49	    20.24	     5.47	     5.72	    -0.02	     7.91	   391.03	    -0.99
   440.11	 -1265.56	  -514.55	     0.55	    39.50	     6.90	     2.92	     0.06	     7.49	   189.68	     1.52
   460.30	 -1259.38	  -510.23	     0.59	    20.19	     6.18	     4.32	     0.04	     7.54	   373.46	     1.98
   501.19	 -1246.29	  -502.99	     0.65	    40.89	    13.09	     7.24	     0.06	    14.96	   365.83	     1.47
   540.24	 -1239.39	  -500.07	     0.71	    39.05	     6.90	     2.92	     0.06	     7.49	   191.87	     1.54
   582.32	 -1227.07	  -489.32	     0.75	    42.08	    12.32	    10.75	     0.04	    16.35	   388.56	     0.95
   620.90	 -1221.62	  -482.90	     0.79	    38.58	     5.45	     6.42	     0.04	     8.42	   218.28	     1.04
   641.07	 -1214.75	  -478.57	     0.82	    20.17	     6.87	     4.33	     0.03	     8.12	   402.61	     1.49
   661.10	 -1206.46	  -475.63	     0.89	    20.03	     8.29	     2.94	     0.07	     8.80	   439.14	     3.49
   698.89	 -1203.83	  -467.13	     0.89	    37.79	     2.63	     8.50	     0.00	     8.90	   235.45	     0.00
   719.13	 -1193.46	  -464.16	     1.00	    20.24	    10.37	     2.97	     0.11	    10.79	   532.95	     5.43
   741.08	 -1191.52	  -455.67	     0.95	    21.95	     1.94	     8.49	    -0.05	     8.71	   396.76	    -2.28
   761.12	 -1186.06	  -449.95	     1.03	    20.04	     5.46	     5.72	     0.08	     7.91	   394.59	     3.99
   799.00	 -1182.02	  -442.84	     1.01	    37.88	     4.04	     7.11	    -0.02	     8.18	   215.88	    -0.53
   820.32	 -1175.18	  -436.40	     1.07	    21.32	     6.84	     6.44	     0.06	     9.39	   440.65	     2.81
   861.22	 -1168.50	  -421.49	     1.11	    40.90	     6.68	    14.91	     0.04	    16.34	   399.46	     0.98
   899.17	 -1164.48	  -412.97	     1.16	    37.95	     4.02	     8.52	     0.05	     9.42	   248.24	     1.32
   940.71	 -1156.39	  -398.75	     1.21	    41.54	     8.09	    14.22	     0.05	    16.36	   393.84	     1.20
   960.74	 -1155.15	  -390.27	     1.23	    20.03	     1.24	     8.48	     0.02	     8.57	   427.87	     1.00
   999.00	 -1151.11	  -383.16	     1.27	    38.26	     4.04	     7.11	     0.04	     8.18	   213.74	     1.05
  1020.89	 -1151.26	  -374.70	     1.28	    21.89	    -0.15	     8.46	     0.01	     8.46	   386.54	     0.46
  1040.80	 -1147.25	  -366.18	     1.33	    19.91	     4.01	     8.52	     0.05	     9.42	   472.95	     2.51
  1079.20	 -1145.99	  -358.40	     1.32	    38.40	     1.26	     7.78	    -0.01	     7.88	   205.24	    -0.26
  1099.35	 -1141.97	  -350.59	     1.39	    20.15	     4.02	     7.81	     0.07	     8.78	   435.92	     3.47
  1119.35	 -1147.67	  -342.21	     1.31	    20.00	    -5.70	     8.38	    -0.08	    10.13	   506.74	    -4.00
  1140.35	 -1149.21	  -333.77	     1.29	    21.00	    -1.54	     8.44	    -0.02	     8.58	   408.54	    -0.95
  1179.37	 -1143.12	  -325.21	     1.42	    39.02	     6.09	     8.56	     0.13	    10.51	   269.23	     3.33
  1200.60	 -1138.36	  -319.49	     1.46	    21.23	     4.76	     5.72	     0.04	     7.44	   350.52	     1.88
  1240.77	 -1134.47	  -303.91	     1.57	    40.17	     3.89	    15.58	     0.11	    16.06	   399.76	     2.74
  1280.57	 -1133.88	  -298.26	     1.60	    39.80	     0.59	     5.65	     0.03	     5.68	   142.73	     0.75
  1321.55	 -1132.69	  -286.95	     1.60	    40.98	     1.19	    11.31	     0.00	    11.37	   277.51	     0.00
  1359.37	 -1134.16	  -282.74	     1.64	    37.82	    -1.47	     4.21	     0.04	     4.46	   117.91	     1.06
  1379.79	 -1134.22	  -279.21	     1.65	    20.42	    -0.06	     3.53	     0.01	     3.53	   172.89	     0.49
  1399.91	 -1134.29	  -275.68	     1.68	    20.12	    -0.07	     3.53	     0.03	     3.53	   175.48	     1.49
  1419.89	 -1134.36	  -271.45	     1.67	    19.98	    -0.07	     4.23	    -0.01	     4.23	   211.74	    -0.50
  1459.33	 -1135.11	  -268.63	     1.66	    39.44	    -0.75	     2.82	    -0.01	     2.92	    73.99	    -0.25
  1479.43	 -1135.83	  -267.23	     1.65	    20.10	    -0.72	     1.40	    -0.01	     1.57	    78.32	    -0.50
  1500.73	 -1135.91	  -263.00	     1.69	    21.30	    -0.08	     4.23	     0.04	     4.23	   198.63	     1.88
  1521.02	 -1135.93	  -261.59	     1.69	    20.29	    -0.02	     1.41	     0.00	     1.41	    69.50	     0.00
  1559.31	 -1135.96	  -260.17	     1.69	    38.29	    -0.03	     1.42	     0.00	     1.42	    37.09	     0.00
  1579.35	 -1136.68	  -258.77	     1.68	    20.04	    -0.72	     1.40	    -0.01	     1.57	    78.56	    -0.50
  1619.30	 -1136.01	  -257.35	     1.71	    39.95	     0.67	     1.42	     0.03	     1.57	    39.30	     0.75
