     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1351.38	  -539.06	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.51	 -1349.98	  -539.74	     0.06	    20.51	     1.40	    -0.68	     0.03	     1.56	    75.89	     1.46
    40.96	 -1351.38	  -539.06	     0.00	    20.45	    -1.40	     0.68	    -0.06	     1.56	   -76.11	    -2.93
    62.81	 -1351.36	  -540.47	     0.07	    21.85	     0.02	    -1.41	     0.07	     1.41	   -64.54	     3.20
   100.80	 -1351.38	  -539.06	     0.05	    37.99	    -0.02	     1.41	    -0.02	     1.41	    37.12	    -0.53
   160.46	 -1351.09	  -556.68	     0.61	    59.66	     0.29	   -17.62	     0.56	    17.62	  -295.38	     9.39
   181.07	 -1351.36	  -540.47	     0.03	    20.61	    -0.27	    16.21	    -0.58	    16.21	   786.62	   -28.14
   260.55	 -1351.36	  -540.47	     0.05	    79.48	     0.00	     0.00	     0.02	     0.00	     0.00	     0.25
   280.90	 -1351.39	  -538.35	     0.14	    20.35	    -0.03	     2.12	     0.09	     2.12	   104.19	     4.42
   301.88	 -1351.36	  -540.47	     0.05	    20.98	     0.03	    -2.12	    -0.09	     2.12	  -101.06	    -4.29
   322.99	 -1351.38	  -539.06	     0.05	    21.11	    -0.02	     1.41	     0.00	     1.41	    66.80	     0.00
   403.11	 -1365.90	  -544.90	     0.12	    80.12	   -14.52	    -5.84	     0.07	    15.65	  -195.34	     0.87
   482.06	 -1350.01	  -537.63	     0.03	    78.95	    15.89	     7.27	    -0.09	    17.47	   221.33	    -1.14
   503.39	 -1347.23	  -537.59	    -0.08	    21.33	     2.78	     0.04	    -0.11	     2.78	   130.35	    -5.16
   523.25	 -1344.45	  -537.55	     0.07	    19.86	     2.78	     0.04	     0.15	     2.78	   139.99	     7.55
   562.03	 -1343.02	  -539.64	     0.15	    38.78	     1.43	    -2.09	     0.08	     2.53	    65.30	     2.06
   582.36	 -1337.36	  -545.20	     0.30	    20.33	     5.66	    -5.56	     0.15	     7.93	   390.26	     7.38
   602.35	 -1348.55	  -541.83	     0.22	    19.99	   -11.19	     3.37	    -0.08	    11.69	  -584.61	    -4.00
   623.23	 -1329.23	  -532.39	     0.17	    20.88	    19.32	     9.44	    -0.05	    21.50	  1029.83	    -2.39
   662.47	 -1325.07	  -531.63	     0.23	    39.24	     4.16	     0.76	     0.06	     4.23	   107.77	     1.53
   682.60	 -1319.51	  -530.84	     0.29	    20.13	     5.56	     0.79	     0.06	     5.62	   278.98	     2.98
   702.97	 -1313.98	  -529.35	     0.31	    20.37	     5.53	     1.49	     0.02	     5.73	   281.16	     0.98
   723.49	 -1307.07	  -526.43	     0.34	    20.52	     6.91	     2.92	     0.03	     7.50	   365.58	     1.46
   762.05	 -1301.56	  -523.53	     0.42	    38.56	     5.51	     2.90	     0.08	     6.23	   161.48	     2.07
   782.20	 -1269.32	  -497.69	    -1.68	    20.15	    32.24	    25.84	    -2.10	    41.32	 -2050.49	  -104.22
   802.66	 -1289.16	  -516.30	     0.43	    20.46	   -19.84	   -18.61	     2.11	    27.20	 -1329.53	   103.13
   842.28	 -1280.85	  -514.77	     0.50	    39.62	     8.31	     1.53	     0.07	     8.45	   213.27	     1.77
   862.08	 -1273.97	  -510.44	     0.53	    19.80	     6.88	     4.33	     0.03	     8.13	   410.56	     1.52
   882.21	 -1268.43	  -508.95	     0.56	    20.13	     5.54	     1.49	     0.03	     5.74	   284.99	     1.49
   904.07	 -1258.77	  -504.58	     0.62	    21.86	     9.66	     4.37	     0.06	    10.60	   485.02	     2.74
   942.23	 -1254.68	  -500.29	     0.62	    38.16	     4.09	     4.29	     0.00	     5.93	   155.33	     0.00
   963.52	 -1247.80	  -495.96	     0.66	    21.29	     6.88	     4.33	     0.04	     8.13	   381.83	     1.88
   983.87	 -1240.94	  -490.93	     0.69	    20.35	     6.86	     5.03	     0.03	     8.51	   418.01	     1.47
  1003.87	 -1234.03	  -488.72	     0.76	    20.00	     6.91	     2.21	     0.07	     7.25	   362.74	     3.50
  1042.83	 -1228.59	  -481.59	     0.76	    38.96	     5.44	     7.13	     0.00	     8.97	   230.19	     0.00
  1063.18	 -1220.30	  -478.65	     0.82	    20.35	     8.29	     2.94	     0.06	     8.80	   432.23	     2.95
  1103.05	 -1216.26	  -471.54	     0.84	    39.87	     4.04	     7.11	     0.02	     8.18	   205.11	     0.50
  1123.06	 -1209.39	  -466.51	     0.88	    20.01	     6.87	     5.03	     0.04	     8.51	   425.52	     2.00
  1144.57	 -1203.95	  -460.08	     0.92	    21.51	     5.44	     6.43	     0.04	     8.42	   391.56	     1.86
  1164.60	 -1199.90	  -452.97	     0.87	    20.03	     4.05	     7.11	    -0.05	     8.18	   408.52	    -2.50
  1184.65	 -1193.03	  -448.64	     0.95	    20.05	     6.87	     4.33	     0.08	     8.12	   405.02	     3.99
  1223.06	 -1187.57	  -442.92	     1.00	    38.41	     5.46	     5.72	     0.05	     7.91	   205.87	     1.30
  1243.14	 -1180.78	  -434.36	     1.04	    20.08	     6.79	     8.56	     0.04	    10.93	   544.12	     1.99
  1263.06	 -1176.71	  -428.66	     1.08	    19.92	     4.07	     5.70	     0.04	     7.00	   351.60	     2.01
  1284.09	 -1171.27	  -421.54	     1.08	    21.03	     5.44	     7.12	     0.00	     8.96	   426.07	     0.00
  1344.79	 -1163.19	  -407.32	     1.17	    60.70	     8.08	    14.22	     0.09	    16.36	   269.44	     1.48
