     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1344.40	  -540.37	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    38.02	 -1342.93	  -545.28	     0.11	    38.02	     1.47	    -4.91	     0.08	     5.13	   134.91	     2.12
    58.25	 -1341.62	  -540.33	     0.03	    20.23	     1.31	     4.95	    -0.08	     5.12	   253.26	    -3.99
    80.04	 -1338.84	  -540.28	     0.00	    21.79	     2.78	     0.04	    -0.02	     2.78	   127.71	    -1.02
   100.13	 -1336.06	  -540.24	     0.03	    20.09	     2.78	     0.04	     0.02	     2.78	   138.48	     1.11
   180.00	 -1342.25	  -544.56	     0.53	    79.87	    -6.19	    -4.32	     0.50	     7.55	   -94.50	     6.30
   200.07	 -1324.92	  -540.79	     0.04	    20.06	    17.33	     3.77	    -0.49	    17.73	   883.92	   -24.47
   218.35	 -1319.37	  -540.00	     0.03	    18.29	     5.55	     0.79	    -0.01	     5.61	   306.60	    -0.67
   240.59	 -1313.80	  -539.92	     0.03	    22.24	     5.56	     0.08	     0.00	     5.56	   250.11	     0.02
   260.65	 -1306.85	  -539.82	     0.00	    20.05	     6.95	     0.10	    -0.02	     6.95	   346.69	    -1.16
   280.58	 -1302.64	  -542.58	     0.07	    19.93	     4.22	    -2.76	     0.07	     5.04	   252.84	     3.53
   360.67	 -1288.06	  -540.96	     0.03	    80.09	    14.57	     1.62	    -0.05	    14.66	   183.09	    -0.59
   380.98	 -1274.85	  -541.48	     0.01	    20.31	    13.22	    -0.51	    -0.01	    13.23	   651.23	    -0.56
   418.99	 -1266.52	  -540.65	     0.00	    38.01	     8.33	     0.83	    -0.01	     8.37	   220.17	    -0.31
   440.95	 -1260.94	  -541.98	     0.03	    21.96	     5.58	    -1.33	     0.02	     5.74	   261.29	     1.04
   459.90	 -1252.60	  -541.86	     0.07	    18.96	     8.34	     0.12	     0.05	     8.34	   439.92	     2.53
   499.41	 -1245.60	  -544.58	     0.07	    39.50	     7.00	    -2.72	    -0.00	     7.50	   189.98	    -0.10
   519.55	 -1235.92	  -541.62	     0.03	    20.14	     9.68	     2.96	    -0.04	    10.12	   502.52	    -2.15
   599.57	 -1212.13	  -551.85	     0.21	    80.03	    23.80	   -10.23	     0.18	    25.90	   323.67	     2.24
   619.65	 -1203.85	  -548.20	     0.14	    20.08	     8.28	     3.65	    -0.07	     9.04	   450.52	    -3.50
   660.93	 -1195.54	  -546.67	     0.12	    41.28	     8.31	     1.53	    -0.02	     8.45	   204.74	    -0.48
   679.66	 -1187.27	  -542.32	     0.05	    18.73	     8.26	     4.35	    -0.07	     9.34	   498.67	    -3.63
   700.11	 -1177.55	  -542.18	     0.03	    20.45	     9.72	     0.14	    -0.02	     9.73	   475.50	    -1.07
   720.45	 -1168.54	  -540.64	     0.05	    20.33	     9.01	     1.54	     0.02	     9.14	   449.37	     1.17
   742.41	 -1158.10	  -541.90	     0.05	    21.97	    10.44	    -1.26	     0.00	    10.52	   478.81	     0.02
   845.61	 -1123.26	  -547.73	     0.20	   103.19	    34.84	    -5.84	     0.15	    35.32	   342.32	     1.43
   921.58	 -1102.55	  -539.68	     0.05	    75.97	    20.71	     8.06	    -0.15	    22.22	   292.47	    -1.96
   960.86	 -1085.88	  -539.43	     0.05	    39.28	    16.67	     0.24	    -0.00	    16.68	   424.57	    -0.04
  1042.39	 -1054.55	  -542.50	     0.13	    81.54	    31.33	    -3.07	     0.08	    31.48	   386.08	     1.00
  1080.83	 -1035.86	  -537.99	     0.11	    38.44	    18.69	     4.51	    -0.02	    19.23	   500.21	    -0.56
  1101.38	 -1025.97	  -547.02	     0.25	    20.55	     9.89	    -9.03	     0.15	    13.39	   651.69	     7.09
  1160.81	 -1005.21	  -541.07	     0.14	    59.43	    20.76	     5.95	    -0.11	    21.59	   363.35	    -1.88
  1262.13	  -970.42	  -541.27	     0.23	   101.32	    34.79	    -0.20	     0.09	    34.79	   343.34	     0.87
  1281.74	  -964.89	  -539.07	     0.19	    19.61	     5.53	     2.20	    -0.04	     5.95	   303.34	    -2.18
  1301.79	  -955.04	  -545.28	     0.29	    20.05	     9.85	    -6.21	     0.10	    11.65	   580.92	     5.22
  1341.64	  -950.97	  -539.57	     0.17	    39.84	     4.08	     5.71	    -0.12	     7.01	   176.02	    -3.08
  1362.48	  -944.08	  -535.24	     0.13	    20.84	     6.88	     4.34	    -0.04	     8.14	   390.48	    -1.71
  1382.79	  -938.54	  -533.74	     0.11	    20.31	     5.54	     1.49	    -0.02	     5.74	   282.66	    -1.15
  1424.43	  -932.87	  -539.31	     0.20	    41.65	     5.67	    -5.57	     0.09	     7.94	   190.74	     2.12
  1484.27	  -920.39	  -536.30	     0.17	    59.84	    12.48	     3.01	    -0.03	    12.84	   214.55	    -0.43
  1523.12	  -916.16	  -539.06	     0.21	    38.85	     4.23	    -2.76	     0.04	     5.05	   130.01	     1.12
  1584.55	  -910.56	  -540.39	     0.24	    61.42	     5.60	    -1.33	     0.03	     5.75	    93.65	     0.43
  1603.63	  -907.22	  -532.57	     0.15	    19.08	     3.34	     7.82	    -0.10	     8.50	   445.67	    -5.03
  1623.06	  -905.66	  -541.73	     0.28	    19.43	     1.56	    -9.16	     0.13	     9.29	  -478.00	     6.73
  1703.11	  -899.39	  -541.64	     0.29	    80.05	     6.27	     0.09	     0.01	     6.27	    78.33	     0.18
  1743.99	  -899.56	  -532.46	     0.14	    40.88	    -0.16	     9.18	    -0.15	     9.18	   224.56	    -3.73
  1764.21	  -898.11	  -535.26	     0.19	    20.22	     1.44	    -2.80	     0.05	     3.15	   155.99	     2.37
