     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Leng	Rel Speed	Rel AnSpd	
     0.00	 -1348.62	  -537.61	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.50	 -1350.01	  -537.63	     0.03	    21.50	    -1.39	    -0.02	     0.00	     1.39	   -64.66	     0.00
    41.47	 -1347.25	  -536.18	     0.00	    19.97	     2.76	     1.45	    -0.03	     3.12	   156.12	    -1.50
    80.09	 -1347.23	  -537.59	     0.03	    38.62	     0.02	    -1.41	     0.03	     1.41	   -36.51	     0.78
   101.18	 -1343.06	  -537.53	     0.05	    21.09	     4.17	     0.06	     0.02	     4.17	   197.74	     0.95
   140.33	 -1338.88	  -537.47	     0.03	    39.15	     4.18	     0.06	    -0.02	     4.18	   106.78	    -0.51
   159.89	 -1333.32	  -537.38	     0.07	    19.56	     5.56	     0.09	     0.04	     5.56	   284.29	     2.04
   180.36	 -1324.97	  -537.26	     0.07	    20.47	     8.35	     0.12	     0.00	     8.35	   407.96	     0.00
   200.98	 -1319.41	  -537.18	     0.05	    20.62	     5.56	     0.08	    -0.02	     5.56	   269.67	    -0.97
   321.51	 -1280.51	  -535.21	     0.07	   120.53	    38.90	     1.97	     0.02	    38.95	   323.15	     0.17
   382.59	 -1258.30	  -533.48	     0.09	    61.08	    22.21	     1.73	     0.02	    22.28	   364.72	     0.33
   461.31	 -1234.59	  -538.07	     0.22	    78.72	    23.71	    -4.59	     0.13	    24.15	   306.79	     1.65
   482.07	 -1197.20	  -530.48	     0.17	    20.76	    37.39	     7.59	    -0.05	    38.15	  1837.79	    -2.41
   542.25	 -1172.12	  -534.34	     0.28	    60.18	    25.08	    -3.86	     0.11	    25.38	   421.66	     1.83
   562.98	 -1160.46	  -525.71	     0.16	    20.73	    11.66	     8.63	    -0.12	    14.51	   699.77	    -5.79
   582.92	 -1150.09	  -522.74	     0.13	    19.94	    10.37	     2.97	    -0.03	    10.79	   540.97	    -1.50
   603.56	 -1133.27	  -530.95	     0.30	    20.64	    16.82	    -8.21	     0.17	    18.72	   906.82	     8.24
   642.31	 -1122.23	  -526.56	     0.24	    38.75	    11.04	     4.39	    -0.06	    11.88	   306.60	    -1.55
   662.34	 -1109.11	  -522.14	     0.20	    20.03	    13.12	     4.42	    -0.04	    13.84	   691.19	    -2.00
   683.20	 -1097.33	  -519.85	     0.21	    20.86	    11.78	     2.29	     0.01	    12.00	   575.29	     0.48
   703.45	 -1083.38	  -523.17	     0.27	    20.25	    13.95	    -3.32	     0.06	    14.34	   708.13	     2.96
   742.17	 -1072.41	  -514.55	     0.17	    38.72	    10.97	     8.62	    -0.10	    13.95	   360.32	    -2.58
   763.05	 -1058.41	  -519.98	     0.33	    20.88	    14.00	    -5.43	     0.16	    15.02	   719.16	     7.66
