     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.34	 -1341.64	  -538.91	     0.05	    20.34	     5.54	     1.50	     0.02	     5.74	   282.18	     0.98
    87.94	 -1333.31	  -538.09	     0.13	    67.60	     8.33	     0.82	     0.08	     8.37	   123.82	     1.18
   120.31	 -1329.00	  -546.49	     0.28	    32.37	     4.31	    -8.40	     0.15	     9.44	   291.66	     4.63
   162.44	 -1317.94	  -542.10	     0.31	    42.13	    11.06	     4.39	     0.03	    11.90	   282.44	     0.71
   202.43	 -1315.25	  -536.42	     0.25	    39.99	     2.69	     5.68	    -0.06	     6.28	   157.16	    -1.50
   222.45	 -1309.71	  -534.93	     0.27	    20.02	     5.54	     1.49	     0.02	     5.74	   286.56	     1.00
   243.32	 -1302.81	  -532.01	     0.28	    20.87	     6.90	     2.92	     0.01	     7.49	   359.00	     0.48
   263.61	 -1310.35	  -538.46	     0.39	    20.29	    -7.54	    -6.45	     0.11	     9.92	  -489.03	     5.42
   284.00	 -1291.69	  -531.85	     0.41	    20.39	    18.66	     6.61	     0.02	    19.80	   970.88	     0.98
   322.69	 -1287.59	  -527.56	     0.35	    38.69	     4.10	     4.29	    -0.06	     5.93	   153.38	    -1.55
   342.73	 -1255.29	  -505.24	    -0.84	    20.04	    32.30	    22.32	    -1.19	    39.26	  1959.16	   -59.38
   363.99	 -1275.18	  -521.03	     0.39	    21.26	   -19.89	   -15.79	     1.23	    25.40	 -1194.52	    57.86
   384.13	 -1268.22	  -521.64	     0.48	    20.14	     6.96	    -0.61	     0.09	     6.99	   346.91	     4.47
   422.83	 -1261.34	  -517.31	     0.49	    38.70	     6.88	     4.33	     0.01	     8.13	   210.06	     0.26
   442.91	 -1255.81	  -515.82	     0.52	    20.08	     5.53	     1.49	     0.03	     5.73	   285.22	     1.49
   464.19	 -1248.24	  -511.48	     0.53	    21.28	     7.57	     4.34	     0.01	     8.73	   410.05	     0.47
   502.78	 -1243.40	  -510.00	     0.56	    38.59	     4.84	     1.48	     0.03	     5.06	   131.15	     0.78
   522.92	 -1236.54	  -504.26	     0.60	    20.14	     6.86	     5.74	     0.04	     8.94	   444.12	     1.99
   543.15	 -1231.03	  -501.36	     0.62	    20.23	     5.51	     2.90	     0.02	     6.23	   307.79	     0.99
   563.24	 -1225.57	  -495.64	     0.60	    20.09	     5.46	     5.72	    -0.02	     7.91	   393.61	    -1.00
   602.77	 -1218.67	  -492.72	     0.67	    39.53	     6.90	     2.92	     0.07	     7.49	   189.54	     1.77
   624.18	 -1211.81	  -487.69	     0.67	    21.41	     6.86	     5.03	     0.00	     8.51	   397.31	     0.00
   644.35	 -1206.34	  -482.67	     0.68	    20.17	     5.47	     5.02	     0.01	     7.42	   368.09	     0.50
   664.17	 -1199.44	  -479.75	     0.71	    19.82	     6.90	     2.92	     0.03	     7.49	   378.02	     1.51
   702.81	 -1195.37	  -474.05	     0.73	    38.64	     4.07	     5.70	     0.02	     7.00	   181.26	     0.52
   744.48	 -1183.04	  -464.00	     0.79	    41.67	    12.33	    10.05	     0.06	    15.91	   381.74	     1.44
   782.86	 -1177.57	  -458.99	     0.82	    38.38	     5.47	     5.01	     0.03	     7.42	   193.27	     0.78
   802.84	 -1173.54	  -451.18	     0.82	    19.98	     4.03	     7.81	     0.00	     8.79	   439.86	     0.00
   846.02	 -1161.23	  -439.71	     0.86	    43.18	    12.31	    11.47	     0.04	    16.83	   389.66	     0.93
   882.91	 -1157.14	  -435.42	     0.92	    36.89	     4.09	     4.29	     0.06	     5.93	   160.67	     1.63
   904.19	 -1151.73	  -426.88	     0.92	    21.28	     5.41	     8.54	     0.00	    10.11	   475.07	     0.00
   924.21	 -1147.64	  -422.59	     0.96	    20.02	     4.09	     4.29	     0.04	     5.93	   296.07	     2.00
   944.19	 -1143.60	  -415.48	     0.99	    19.98	     4.04	     7.11	     0.03	     8.18	   409.29	     1.50
   984.52	 -1137.46	  -409.04	     1.03	    40.33	     6.14	     6.44	     0.04	     8.90	   220.63	     0.99
  1004.72	 -1134.10	  -402.65	     1.06	    20.20	     3.36	     6.39	     0.03	     7.22	   357.40	     1.49
  1024.49	 -1128.69	  -394.11	     1.08	    19.77	     5.41	     8.54	     0.02	    10.11	   511.35	     1.01
  1084.29	 -1128.12	  -387.05	     1.06	    59.80	     0.57	     7.06	    -0.02	     7.08	   118.44	    -0.33
  1106.48	 -1121.43	  -372.84	     1.10	    22.19	     6.69	    14.21	     0.04	    15.71	   707.80	     1.80
  1143.23	 -1115.30	  -365.69	     1.16	    36.75	     6.13	     7.15	     0.06	     9.42	   256.27	     1.63
  1163.34	 -1114.01	  -360.03	     1.16	    20.11	     1.29	     5.66	     0.00	     5.81	   288.67	     0.00
  1184.34	 -1110.01	  -350.80	     1.20	    21.00	     4.00	     9.23	     0.04	    10.06	   479.02	     1.90
  1204.22	 -1108.73	  -344.43	     1.21	    19.88	     1.28	     6.37	     0.01	     6.50	   326.83	     0.50
  1224.96	 -1103.30	  -337.29	     1.26	    20.74	     5.43	     7.14	     0.05	     8.97	   432.51	     2.41
  1264.50	 -1104.84	  -328.85	     1.24	    39.54	    -1.54	     8.44	    -0.02	     8.58	   216.98	    -0.51
  1283.73	 -1100.80	  -321.73	     1.31	    19.23	     4.04	     7.12	     0.07	     8.19	   425.71	     3.64
  1304.23	 -1102.34	  -313.29	     1.23	    20.50	    -1.54	     8.44	    -0.08	     8.58	   418.50	    -3.90
  1343.18	 -1101.11	  -304.80	     1.27	    38.95	     1.23	     8.49	     0.04	     8.58	   220.25	     1.03
  1363.17	 -1099.87	  -296.32	     1.26	    19.99	     1.24	     8.48	    -0.01	     8.57	   428.72	    -0.50
  1383.82	 -1093.04	  -289.85	     1.38	    20.65	     6.83	     6.47	     0.12	     9.41	   455.59	     5.81
  1404.73	 -1095.98	  -280.73	     1.34	    20.91	    -2.94	     9.12	    -0.04	     9.58	   458.26	    -1.91
  1443.22	 -1091.92	  -275.01	     1.41	    38.49	     4.06	     5.72	     0.07	     7.01	   182.24	     1.82
  1464.35	 -1095.57	  -265.19	     1.35	    21.13	    -3.65	     9.82	    -0.06	    10.48	   495.81	    -2.84
  1485.01	 -1088.75	  -258.02	     1.47	    20.66	     6.82	     7.17	     0.12	     9.90	   478.97	     5.81
  1573.02	 -1074.27	  -213.27	    -2.97	    88.01	    14.48	    44.75	    -4.44	    47.03	  -534.42	   -50.45
  1603.29	 -1085.14	  -226.88	     1.58	    30.27	   -10.87	   -13.61	     4.55	    17.42	  -575.42	   150.31
  1623.37	 -1085.30	  -218.40	     1.58	    20.08	    -0.16	     8.48	     0.00	     8.48	   422.39	     0.00
  1643.50	 -1084.09	  -208.48	     1.64	    20.13	     1.21	     9.92	     0.06	     9.99	   496.45	     2.98
  1664.83	 -1084.22	  -201.42	     1.65	    21.33	    -0.13	     7.06	     0.01	     7.06	   331.05	     0.47
  1685.30	 -1085.76	  -192.96	     1.67	    20.47	    -1.54	     8.46	     0.02	     8.60	   420.08	     0.98
  1771.52	 -1087.59	  -168.94	     1.75	    86.22	    -1.83	    24.02	     0.08	    24.09	   279.40	     0.93
  1793.05	 -1090.53	  -160.50	     1.74	    21.53	    -2.94	     8.44	    -0.01	     8.94	   415.11	    -0.46
  1813.14	 -1090.69	  -152.01	     1.80	    20.09	    -0.16	     8.49	     0.06	     8.49	   422.67	     2.99
  1851.64	 -1093.60	  -144.98	     1.80	    38.50	    -2.91	     7.03	     0.00	     7.61	   197.62	     0.00
  1872.31	 -1095.14	  -136.52	     1.86	    20.67	    -1.54	     8.46	     0.06	     8.60	   416.01	     2.90
  1893.65	 -1096.69	  -128.05	     1.88	    21.34	    -1.55	     8.47	     0.02	     8.61	   403.50	     0.94
  2017.44	 -1106.97	   -99.18	     2.05	   123.79	   -10.28	    28.87	     0.17	    30.65	   247.56	     1.37
  2057.50	 -1134.54	   -75.53	     0.00	    40.06	   -27.57	    23.65	    -2.05	    36.32	  -906.74	   -51.17
