     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1348.57	  -540.43	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.18	 -1349.95	  -541.15	    -0.01	    21.18	    -1.38	    -0.72	    -0.04	     1.56	   -73.49	    -1.89
    41.47	 -1349.97	  -540.45	     0.03	    20.29	    -0.02	     0.70	     0.04	     0.70	    34.51	     1.97
   180.04	 -1345.78	  -541.09	     0.01	   138.57	     4.19	    -0.64	    -0.02	     4.24	    30.59	    -0.14
   200.20	 -1341.61	  -541.03	     0.04	    20.16	     4.17	     0.06	     0.03	     4.17	   206.87	     1.49
   280.33	 -1342.25	  -544.56	     0.15	    80.13	    -0.64	    -3.53	     0.11	     3.59	   -44.77	     1.37
   300.45	 -1322.16	  -539.34	     0.13	    20.12	    20.09	     5.22	    -0.02	    20.76	  1031.66	    -0.99
   322.20	 -1316.60	  -539.26	     0.15	    21.75	     5.56	     0.08	     0.02	     5.56	   255.66	     0.92
   381.96	 -1301.36	  -535.51	     0.19	    59.76	    15.24	     3.75	     0.04	    15.69	   262.63	     0.67
   403.31	 -1293.01	  -536.10	     0.25	    21.35	     8.35	    -0.59	     0.06	     8.37	   392.08	     2.81
   423.44	 -1286.13	  -531.77	     0.22	    20.13	     6.88	     4.33	    -0.03	     8.13	   403.83	    -1.49
   462.08	 -1274.91	  -537.24	     0.38	    38.64	    11.22	    -5.47	     0.16	    12.48	   323.04	     4.14
   482.02	 -1269.49	  -528.71	     0.29	    19.94	     5.42	     8.53	    -0.09	    10.11	   506.84	    -4.51
   502.96	 -1261.18	  -527.18	     0.31	    20.94	     8.31	     1.53	     0.02	     8.45	   403.52	     0.96
   542.68	 -1251.47	  -525.63	     0.36	    39.72	     9.71	     1.55	     0.05	     9.83	   247.56	     1.26
   562.87	 -1243.18	  -522.69	     0.38	    20.19	     8.29	     2.94	     0.02	     8.80	   435.66	     0.99
   582.87	 -1233.53	  -518.32	     0.40	    20.00	     9.65	     4.37	     0.02	    10.59	   529.67	     1.00
   603.89	 -1225.24	  -515.38	     0.43	    21.02	     8.29	     2.94	     0.03	     8.80	   418.45	     1.43
   642.94	 -1216.98	  -511.03	     0.43	    39.05	     8.26	     4.35	     0.00	     9.34	   239.06	     0.00
   663.03	 -1207.32	  -506.65	     0.44	    20.09	     9.66	     4.38	     0.01	    10.61	   527.95	     0.50
   702.18	 -1197.64	  -504.40	     0.48	    39.15	     9.68	     2.25	     0.04	     9.94	   253.85	     1.02
   722.52	 -1190.77	  -499.36	     0.50	    20.34	     6.87	     5.04	     0.02	     8.52	   418.90	     0.98
   743.27	 -1181.12	  -494.99	     0.50	    20.75	     9.65	     4.37	     0.00	    10.59	   510.52	     0.00
   763.40	 -1171.45	  -492.03	     0.57	    20.13	     9.67	     2.96	     0.07	    10.11	   502.38	     3.48
   784.43	 -1163.21	  -486.27	     0.55	    21.03	     8.24	     5.76	    -0.02	    10.05	   478.06	    -0.95
   822.47	 -1153.58	  -480.49	     0.56	    38.04	     9.63	     5.78	     0.01	    11.23	   295.25	     0.26
   842.49	 -1145.32	  -476.14	     0.57	    20.02	     8.26	     4.35	     0.01	     9.34	   466.30	     0.50
   862.48	 -1135.70	  -470.35	     0.59	    19.99	     9.62	     5.79	     0.02	    11.23	   561.68	     1.00
   883.49	 -1127.44	  -466.00	     0.62	    21.01	     8.26	     4.35	     0.03	     9.34	   444.33	     1.43
   924.43	 -1119.23	  -458.83	     0.61	    40.94	     8.21	     7.17	    -0.01	    10.90	   266.25	    -0.24
   944.58	 -1110.97	  -454.48	     0.64	    20.15	     8.26	     4.35	     0.03	     9.34	   463.30	     1.49
   964.83	 -1102.75	  -447.30	     0.63	    20.25	     8.22	     7.18	    -0.01	    10.91	   538.98	    -0.49
   985.32	 -1094.49	  -442.95	     0.68	    20.49	     8.26	     4.35	     0.05	     9.34	   455.61	     2.44
  1024.20	 -1084.89	  -435.75	     0.71	    38.88	     9.60	     7.20	     0.03	    12.00	   308.64	     0.77
  1066.58	 -1068.47	  -421.40	     0.71	    42.38	    16.42	    14.35	     0.00	    21.81	   514.56	     0.00
  1103.68	 -1060.23	  -415.63	     0.74	    37.10	     8.24	     5.77	     0.03	    10.06	   271.14	     0.81
  1123.84	 -1051.99	  -409.86	     0.74	    20.16	     8.24	     5.77	     0.00	    10.06	   498.98	     0.00
  1143.87	 -1043.81	  -401.27	     0.74	    20.03	     8.18	     8.59	     0.00	    11.86	   592.20	     0.00
  1163.95	 -1035.57	  -395.50	     0.79	    20.08	     8.24	     5.77	     0.05	    10.06	   500.96	     2.49
  1203.87	 -1030.16	  -386.95	     0.75	    39.92	     5.41	     8.55	    -0.04	    10.12	   253.45	    -1.00
  1250.67	 -1012.34	  -372.55	     0.83	    46.80	    17.82	    14.40	     0.08	    22.91	   489.55	     1.71
  1267.73	 -1005.49	  -366.80	     0.83	    17.06	     6.85	     5.75	     0.00	     8.94	   524.23	     0.00
  1303.82	  -997.32	  -356.79	     0.83	    36.09	     8.17	    10.01	     0.00	    12.92	   358.02	     0.00
  1323.78	  -990.49	  -349.62	     0.86	    19.96	     6.83	     7.17	     0.03	     9.90	   496.11	     1.50
  1343.87	  -983.69	  -341.04	     0.86	    20.09	     6.80	     8.58	     0.00	    10.95	   544.94	     0.00
  1383.69	  -978.27	  -332.48	     0.87	    39.82	     5.42	     8.56	     0.01	    10.13	   254.44	     0.25
  1403.68	  -970.05	  -325.28	     0.91	    19.99	     8.22	     7.20	     0.04	    10.93	   546.64	     2.00
  1425.23	  -963.98	  -314.59	     0.88	    21.55	     6.07	    10.69	    -0.03	    12.29	   570.45	    -1.39
  1445.27	  -956.39	  -310.93	     0.92	    20.04	     7.59	     3.66	     0.04	     8.43	   420.48	     2.00
  1483.71	  -949.58	  -302.34	     0.94	    38.44	     6.81	     8.59	     0.02	    10.96	   285.17	     0.52
  1504.22	  -944.13	  -295.89	     0.96	    20.51	     5.45	     6.45	     0.02	     8.44	   411.71	     0.98
  1524.50	  -940.09	  -288.05	     0.94	    20.28	     4.04	     7.84	    -0.02	     8.82	   434.90	    -0.99
  1545.16	  -934.59	  -283.72	     1.00	    20.66	     5.50	     4.33	     0.06	     7.00	   338.82	     2.90
  1583.95	  -929.17	  -275.14	     0.98	    38.79	     5.42	     8.58	    -0.02	    10.15	   261.63	    -0.52
  1604.42	  -927.86	  -270.88	     0.97	    20.47	     1.31	     4.26	    -0.01	     4.46	   217.73	    -0.49
  1624.77	  -922.36	  -266.54	     0.99	    20.35	     5.50	     4.34	     0.02	     7.01	   344.28	     0.98
  1663.74	  -919.65	  -262.25	     0.97	    38.97	     2.71	     4.29	    -0.02	     5.07	   130.21	    -0.51
  1683.90	  -916.96	  -256.55	     0.98	    20.16	     2.69	     5.70	     0.01	     6.30	   312.64	     0.50
  1704.79	  -914.23	  -253.67	     1.01	    20.89	     2.73	     2.88	     0.03	     3.97	   189.96	     1.44
  1724.95	  -911.50	  -250.09	     1.03	    20.16	     2.73	     3.58	     0.02	     4.50	   223.32	     0.99
  1763.89	  -910.17	  -246.53	     0.98	    38.94	     1.33	     3.56	    -0.05	     3.80	    97.59	    -1.28
  1784.61	  -907.44	  -243.65	     1.01	    20.72	     2.73	     2.88	     0.03	     3.97	   191.52	     1.45
  1804.70	  -906.09	  -240.80	     0.99	    20.09	     1.35	     2.85	    -0.02	     3.15	   156.97	    -1.00
  1825.15	  -906.14	  -237.97	     1.00	    20.45	    -0.05	     2.83	     0.01	     2.83	   138.41	     0.49
