     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.23	  -537.59	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    18.95	 -1345.84	  -537.57	     0.03	    18.95	     1.39	     0.02	     0.00	     1.39	    73.36	     0.00
    40.11	 -1344.45	  -537.55	     0.00	    21.16	     1.39	     0.02	    -0.03	     1.39	    65.70	    -1.42
    99.06	 -1343.06	  -537.53	     0.03	    58.95	     1.39	     0.02	     0.03	     1.39	    23.58	     0.51
   118.94	 -1341.66	  -537.51	     0.03	    19.88	     1.40	     0.02	     0.00	     1.40	    70.43	     0.00
   183.67	 -1336.10	  -537.43	     0.03	    64.73	     5.56	     0.08	     0.00	     5.56	    85.90	     0.00
   239.30	 -1333.32	  -537.38	     0.00	    55.63	     2.78	     0.05	    -0.03	     2.78	    49.98	    -0.54
   298.97	 -1330.54	  -537.34	     0.03	    59.67	     2.78	     0.04	     0.03	     2.78	    46.59	     0.50
   319.61	 -1327.76	  -537.30	     0.03	    20.64	     2.78	     0.04	     0.00	     2.78	   134.70	     0.00
   340.51	 -1324.97	  -537.26	     0.03	    20.90	     2.79	     0.04	     0.00	     2.79	   133.51	     0.00
   399.08	 -1322.22	  -535.81	    -0.02	    58.57	     2.75	     1.45	    -0.05	     3.11	    53.08	    -0.85
   419.33	 -1319.41	  -537.18	     0.00	    20.25	     2.81	    -1.37	     0.02	     3.13	   154.38	     0.99
   520.38	 -1311.07	  -537.06	     0.00	   101.05	     8.34	     0.12	     0.00	     8.34	    82.54	     0.00
   540.60	 -1308.29	  -537.02	     0.03	    20.22	     2.78	     0.04	     0.03	     2.78	   137.50	     1.48
   560.70	 -1305.51	  -536.98	     0.00	    20.10	     2.78	     0.04	    -0.03	     2.78	   138.32	    -1.49
   599.61	 -1302.73	  -536.94	     0.03	    38.91	     2.78	     0.04	     0.03	     2.78	    71.45	     0.77
   620.02	 -1299.95	  -536.90	     0.00	    20.41	     2.78	     0.04	    -0.03	     2.78	   136.22	    -1.47
   660.10	 -1298.56	  -536.88	     0.03	    40.08	     1.39	     0.02	     0.03	     1.39	    34.68	     0.75
   679.55	 -1297.17	  -536.86	     0.03	    19.45	     1.39	     0.02	     0.00	     1.39	    71.47	     0.00
   759.41	 -1288.81	  -537.45	     0.04	    79.86	     8.36	    -0.59	     0.01	     8.38	   104.94	     0.13
   779.42	 -1286.05	  -536.70	     0.03	    20.01	     2.76	     0.75	    -0.01	     2.86	   142.93	    -0.50
   800.37	 -1283.27	  -536.66	     0.03	    20.95	     2.78	     0.04	     0.00	     2.78	   132.71	     0.00
   820.51	 -1280.49	  -536.62	     0.00	    20.14	     2.78	     0.04	    -0.03	     2.78	   138.05	    -1.49
   840.97	 -1277.71	  -536.58	     0.03	    20.46	     2.78	     0.04	     0.03	     2.78	   135.89	     1.47
   880.98	 -1274.93	  -536.54	     0.00	    40.01	     2.78	     0.04	    -0.03	     2.78	    69.49	    -0.75
   901.02	 -1272.15	  -536.50	     0.03	    20.04	     2.78	     0.04	     0.03	     2.78	   138.74	     1.50
   920.95	 -1269.37	  -536.46	     0.03	    19.93	     2.78	     0.04	     0.00	     2.78	   139.50	     0.00
   959.56	 -1266.59	  -536.42	     0.00	    38.61	     2.78	     0.04	    -0.03	     2.78	    72.01	    -0.78
   979.95	 -1263.81	  -536.38	     0.03	    20.39	     2.78	     0.04	     0.03	     2.78	   136.36	     1.47
  1021.01	 -1258.94	  -536.31	     0.00	    41.06	     4.87	     0.07	    -0.03	     4.87	   118.62	    -0.73
  1100.05	 -1253.39	  -536.23	     0.03	    79.04	     5.55	     0.08	     0.03	     5.55	    70.22	     0.38
  1139.57	 -1247.13	  -536.14	     0.03	    39.52	     6.26	     0.09	     0.00	     6.26	   158.42	     0.00
  1179.79	 -1241.57	  -536.06	     0.03	    40.22	     5.56	     0.08	     0.00	     5.56	   138.25	     0.00
  1239.53	 -1236.02	  -535.98	     0.03	    59.74	     5.55	     0.08	     0.00	     5.55	    92.91	     0.00
  1319.59	 -1229.76	  -535.89	     0.00	    80.06	     6.26	     0.09	    -0.03	     6.26	    78.20	    -0.37
  1581.31	 -1202.67	  -535.49	     0.05	   261.72	    27.09	     0.40	     0.05	    27.09	   103.52	     0.19
  1640.06	 -1192.89	  -538.88	     0.11	    58.75	     9.78	    -3.39	     0.06	    10.35	   176.19	     1.02
  1700.15	 -1187.30	  -540.91	     0.12	    60.09	     5.59	    -2.03	     0.01	     5.95	    98.97	     0.17
  1720.18	 -1186.00	  -535.25	     0.05	    20.03	     1.30	     5.66	    -0.07	     5.81	   289.93	    -3.49
  1740.60	 -1181.75	  -540.12	     0.11	    20.42	     4.25	    -4.87	     0.06	     6.46	   316.54	     2.94
  1761.52	 -1180.45	  -535.17	     0.03	    20.92	     1.30	     4.95	    -0.08	     5.12	   244.64	    -3.82
  1800.47	 -1174.89	  -535.09	     0.03	    38.95	     5.56	     0.08	     0.00	     5.56	   142.76	     0.00
  1880.28	 -1167.80	  -543.45	     0.16	    79.81	     7.09	    -8.36	     0.13	    10.96	   137.35	     1.63
  1983.96	 -1156.67	  -543.99	     0.20	   103.68	    11.13	    -0.54	     0.04	    11.14	   107.48	     0.39
  2003.72	 -1153.87	  -545.36	     0.19	    19.76	     2.80	    -1.37	    -0.01	     3.12	   157.75	    -0.51
  2023.74	 -1150.55	  -536.14	     0.05	    20.02	     3.32	     9.22	    -0.14	     9.80	   489.49	    -6.99
