     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1349.97	  -540.45	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.14	 -1347.17	  -541.11	     0.01	    21.14	     2.80	    -0.66	    -0.02	     2.88	   136.08	    -0.95
   100.57	 -1341.63	  -539.62	     0.06	    79.43	     5.54	     1.49	     0.05	     5.74	    72.23	     0.63
   120.81	 -1337.30	  -549.43	     0.26	    20.24	     4.33	    -9.81	     0.20	    10.72	   529.80	     9.88
   160.96	 -1330.53	  -538.05	     0.13	    40.15	     6.77	    11.38	    -0.13	    13.24	   329.80	    -3.24
   200.91	 -1324.94	  -539.38	     0.20	    39.95	     5.59	    -1.33	     0.07	     5.75	   143.83	     1.75
   220.93	 -1320.81	  -536.50	     0.19	    20.02	     4.13	     2.88	    -0.01	     5.04	   251.50	    -0.50
   240.93	 -1315.25	  -536.42	     0.25	    20.00	     5.56	     0.08	     0.06	     5.56	   278.03	     3.00
   261.87	 -1311.06	  -537.77	     0.30	    20.94	     4.19	    -1.35	     0.05	     4.40	   210.23	     2.39
   302.59	 -1304.17	  -533.44	     0.29	    40.72	     6.89	     4.33	    -0.01	     8.14	   199.84	    -0.25
   322.67	 -1298.57	  -536.18	     0.38	    20.08	     5.60	    -2.74	     0.09	     6.23	   310.48	     4.48
   342.72	 -1291.69	  -531.85	     0.37	    20.05	     6.88	     4.33	    -0.01	     8.13	   405.44	    -0.50
   364.16	 -1287.59	  -527.56	     0.34	    21.44	     4.10	     4.29	    -0.03	     5.93	   276.78	    -1.40
   402.72	 -1280.61	  -528.87	     0.41	    38.56	     6.98	    -1.31	     0.07	     7.10	   184.18	     1.82
   423.69	 -1274.47	  -521.73	     0.35	    20.97	     6.14	     7.14	    -0.06	     9.42	   449.07	    -2.86
   443.91	 -1269.61	  -521.66	     0.40	    20.22	     4.86	     0.07	     0.05	     4.86	   240.38	     2.47
   464.15	 -1261.32	  -518.72	     0.41	    20.24	     8.29	     2.94	     0.01	     8.80	   434.58	     0.49
   503.42	 -1255.76	  -518.64	     0.47	    39.27	     5.56	     0.08	     0.06	     5.56	   141.60	     1.53
   523.62	 -1248.88	  -514.31	     0.48	    20.20	     6.88	     4.33	     0.01	     8.13	   402.43	     0.50
