     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1349.27	  -540.44	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    20.08	 -1348.57	  -540.43	     0.00	    20.08	     0.70	     0.01	     0.00	     0.70	    34.86	     0.00
    41.38	 -1348.57	  -540.43	     0.03	    21.30	     0.00	     0.00	     0.03	     0.00	     0.00	     1.41
   140.75	 -1348.57	  -540.43	     0.00	    99.37	     0.00	     0.00	    -0.03	     0.00	     0.00	    -0.30
   179.75	 -1348.55	  -541.84	     0.03	    39.00	     0.02	    -1.41	     0.03	     1.41	   -36.16	     0.77
   221.12	 -1348.57	  -540.43	     0.00	    41.37	    -0.02	     1.41	    -0.03	     1.41	   -34.09	    -0.73
   455.86	 -1348.57	  -540.43	     0.03	   234.74	     0.00	     0.00	     0.03	     0.00	     0.00	     0.13
   483.26	 -1348.57	  -540.43	     0.00	    27.40	     0.00	     0.00	    -0.03	     0.00	     0.00	    -1.09
   503.31	 -1349.97	  -540.45	     0.03	    20.05	    -1.40	    -0.02	     0.03	     1.40	   -69.83	     1.50
   523.54	 -1348.55	  -541.84	     0.03	    20.23	     1.42	    -1.39	     0.00	     1.99	    98.22	     0.00
   561.20	 -1348.57	  -540.43	     0.00	    37.66	    -0.02	     1.41	    -0.03	     1.41	   -37.44	    -0.80
   581.20	 -1348.57	  -540.43	     0.03	    20.00	     0.00	     0.00	     0.03	     0.00	     0.00	     1.50
   602.38	 -1349.97	  -540.45	     0.03	    21.18	    -1.40	    -0.02	     0.00	     1.40	   -66.11	     0.00
   641.24	 -1348.57	  -540.43	     0.03	    38.86	     1.40	     0.02	     0.00	     1.40	    36.03	     0.00
   703.91	 -1349.97	  -540.45	     0.03	    62.67	    -1.40	    -0.02	     0.00	     1.40	   -22.34	     0.00
   725.20	 -1363.11	  -544.86	     0.08	    21.29	   -13.14	    -4.41	     0.05	    13.86	  -651.02	     2.35
   806.31	 -1347.18	  -540.41	     0.03	    81.11	    15.93	     4.45	    -0.05	    16.54	   203.92	    -0.62
   863.94	 -1341.64	  -538.91	     0.05	    57.63	     5.54	     1.50	     0.02	     5.74	    99.59	     0.35
   885.23	 -1340.18	  -543.12	     0.12	    21.29	     1.46	    -4.21	     0.07	     4.46	   209.30	     3.29
  1006.12	 -1282.75	  -526.08	    -1.87	   120.89	    57.43	    17.04	    -1.99	    59.90	  -495.53	   -16.46
  1046.04	 -1304.15	  -534.85	     0.22	    39.92	   -21.40	    -8.77	     2.09	    23.13	  -579.34	    52.35
  1066.19	 -1298.64	  -531.95	     0.22	    20.15	     5.51	     2.90	     0.00	     6.23	   309.01	     0.00
  1086.80	 -1287.47	  -534.61	     0.36	    20.61	    11.17	    -2.66	     0.14	    11.48	   557.13	     6.79
  1107.18	 -1282.00	  -528.89	     0.28	    20.38	     5.47	     5.72	    -0.08	     7.91	   388.35	    -3.93
  1146.11	 -1272.32	  -525.93	     0.32	    38.93	     9.68	     2.96	     0.04	    10.12	   260.02	     1.03
  1166.23	 -1263.93	  -528.63	     0.38	    20.12	     8.39	    -2.70	     0.06	     8.81	   438.06	     2.98
  1186.44	 -1255.71	  -521.46	     0.38	    20.21	     8.22	     7.17	     0.00	    10.91	   539.72	     0.00
  1207.70	 -1246.01	  -519.91	     0.41	    21.26	     9.70	     1.55	     0.03	     9.82	   462.04	     1.41
