     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    21.10	 -1345.79	  -540.39	     0.00	    21.10	     1.39	     0.02	    -0.03	     1.39	    65.88	    -1.42
    40.89	 -1344.40	  -540.37	     0.03	    19.79	     1.39	     0.02	     0.03	     1.39	    70.24	     1.52
    79.09	 -1341.62	  -540.33	     0.08	    38.20	     2.78	     0.04	     0.05	     2.78	    72.78	     1.31
   100.41	 -1341.64	  -538.92	     0.05	    21.32	    -0.02	     1.41	    -0.03	     1.41	    66.14	    -1.41
   179.06	 -1331.92	  -538.07	     0.12	    78.65	     9.72	     0.85	     0.07	     9.76	   124.06	     0.89
   199.89	 -1327.74	  -538.01	     0.18	    20.83	     4.18	     0.06	     0.06	     4.18	   200.69	     2.88
   220.15	 -1325.02	  -534.44	     0.12	    20.26	     2.72	     3.57	    -0.06	     4.49	   221.53	    -2.96
   240.77	 -1319.42	  -536.48	     0.20	    20.62	     5.60	    -2.04	     0.08	     5.96	   289.04	     3.88
   279.07	 -1315.27	  -535.01	     0.21	    38.30	     4.15	     1.47	     0.01	     4.40	   114.95	     0.26
   299.41	 -1309.71	  -534.93	     0.24	    20.34	     5.56	     0.08	     0.03	     5.56	   273.38	     1.47
   319.41	 -1304.10	  -537.67	     0.33	    20.00	     5.61	    -2.74	     0.09	     6.24	   312.17	     4.50
   359.25	 -1298.59	  -534.77	     0.32	    39.84	     5.51	     2.90	    -0.01	     6.23	   156.29	    -0.25
   379.08	 -1291.66	  -533.26	     0.36	    19.83	     6.93	     1.51	     0.04	     7.09	   357.67	     2.02
   400.22	 -1286.13	  -531.77	     0.39	    21.14	     5.53	     1.49	     0.03	     5.73	   270.92	     1.42
   420.46	 -1282.05	  -526.07	     0.35	    20.24	     4.08	     5.70	    -0.04	     7.01	   346.33	    -1.98
   459.16	 -1276.51	  -524.58	     0.38	    38.70	     5.54	     1.49	     0.03	     5.74	   148.24	     0.78
   479.23	 -1269.63	  -520.25	     0.37	    20.07	     6.88	     4.33	    -0.01	     8.13	   405.04	    -0.50
   499.29	 -1263.44	  -516.63	     0.37	    20.06	     6.19	     3.62	     0.00	     7.17	   357.47	     0.00
   539.48	 -1255.78	  -517.23	     0.45	    40.19	     7.66	    -0.60	     0.08	     7.68	   191.18	     1.99
   560.55	 -1250.25	  -515.74	     0.51	    21.07	     5.53	     1.49	     0.06	     5.73	   271.82	     2.85
   580.57	 -1243.35	  -512.82	     0.54	    20.02	     6.90	     2.92	     0.03	     7.49	   374.25	     1.50
   600.79	 -1237.86	  -508.51	     0.53	    20.22	     5.49	     4.31	    -0.01	     6.98	   345.19	    -0.49
   640.07	 -1230.99	  -504.18	     0.56	    39.28	     6.87	     4.33	     0.03	     8.12	   206.74	     0.76
   660.25	 -1225.48	  -501.28	     0.57	    20.18	     5.51	     2.90	     0.01	     6.23	   308.55	     0.50
   682.31	 -1218.63	  -495.54	     0.60	    22.06	     6.85	     5.74	     0.03	     8.94	   405.12	     1.36
   720.03	 -1212.42	  -492.63	     0.63	    37.72	     6.21	     2.91	     0.03	     6.86	   181.81	     0.80
   740.69	 -1205.57	  -486.89	     0.63	    20.66	     6.85	     5.74	     0.00	     8.94	   432.58	     0.00
   760.74	 -1200.78	  -482.59	     0.67	    20.05	     4.79	     4.30	     0.04	     6.44	   321.04	     2.00
   780.89	 -1193.89	  -479.67	     0.69	    20.15	     6.89	     2.92	     0.02	     7.48	   371.38	     0.99
   801.76	 -1188.43	  -473.95	     0.73	    20.87	     5.46	     5.72	     0.04	     7.91	   378.90	     1.92
   840.22	 -1190.37	  -482.44	     0.80	    38.46	    -1.94	    -8.49	     0.07	     8.71	  -226.44	     1.82
   860.21	 -1176.10	  -463.90	     0.79	    19.99	    14.27	    18.54	    -0.01	    23.40	  1170.38	    -0.50
   881.19	 -1172.05	  -456.79	     0.75	    20.98	     4.05	     7.11	    -0.04	     8.18	   390.02	    -1.91
   920.31	 -1166.57	  -452.48	     0.81	    39.12	     5.48	     4.31	     0.06	     6.97	   178.22	     1.53
   940.65	 -1161.11	  -446.76	     0.84	    20.34	     5.46	     5.72	     0.03	     7.91	   388.77	     1.47
   960.66	 -1155.63	  -442.45	     0.89	    20.01	     5.48	     4.31	     0.05	     6.97	   348.42	     2.50
   981.21	 -1151.61	  -433.93	     0.89	    20.55	     4.02	     8.52	     0.00	     9.42	   458.43	     0.00
  1021.17	 -1147.54	  -428.23	     0.86	    39.96	     4.07	     5.70	    -0.03	     7.00	   175.27	    -0.75
  1041.59	 -1143.50	  -421.12	     0.91	    20.42	     4.04	     7.11	     0.05	     8.18	   400.47	     2.45
  1062.20	 -1136.65	  -415.38	     0.93	    20.61	     6.85	     5.74	     0.02	     8.94	   433.62	     0.97
  1082.16	 -1132.61	  -408.27	     0.94	    19.96	     4.04	     7.11	     0.01	     8.18	   409.70	     0.50
  1122.06	 -1128.54	  -402.56	     0.98	    39.90	     4.07	     5.71	     0.04	     7.01	   175.74	     1.00
