     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1347.18	  -540.41	    -0.02	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    19.93	 -1345.75	  -543.21	     0.03	    19.93	     1.43	    -2.80	     0.05	     3.14	   157.75	     2.51
    40.02	 -1345.79	  -540.39	    -0.04	    20.09	    -0.04	     2.82	    -0.07	     2.82	  -140.38	    -3.48
   101.86	 -1354.73	  -546.86	     0.07	    61.84	    -8.94	    -6.47	     0.11	    11.04	  -178.45	     1.78
   140.93	 -1337.42	  -541.67	    -0.04	    39.07	    17.31	     5.19	    -0.11	    18.07	   462.54	    -2.82
   161.08	 -1334.62	  -543.04	    -0.02	    20.15	     2.80	    -1.37	     0.02	     3.12	   154.70	     0.99
   182.72	 -1330.45	  -542.98	    -0.02	    21.64	     4.17	     0.06	     0.00	     4.17	   192.72	     0.00
   202.25	 -1329.06	  -542.96	    -0.06	    19.53	     1.39	     0.02	    -0.04	     1.39	    71.18	    -2.05
   241.83	 -1323.49	  -542.88	    -0.07	    39.58	     5.57	     0.08	    -0.01	     5.57	   140.74	    -0.25
   262.85	 -1320.71	  -542.84	    -0.11	    21.02	     2.78	     0.04	    -0.04	     2.78	   132.27	    -1.90
   283.87	 -1315.81	  -544.89	    -0.08	    21.02	     4.90	    -2.05	     0.03	     5.31	   252.69	     1.43
   305.74	 -1310.96	  -544.11	    -0.13	    21.87	     4.85	     0.78	    -0.05	     4.91	   224.61	    -2.29
   344.66	 -1306.76	  -545.46	    -0.11	    38.92	     4.20	    -1.35	     0.02	     4.41	   113.35	     0.51
   364.86	 -1301.90	  -545.39	    -0.15	    20.20	     4.86	     0.07	    -0.04	     4.86	   240.62	    -1.98
   385.00	 -1297.03	  -545.32	    -0.18	    20.14	     4.87	     0.07	    -0.03	     4.87	   241.83	    -1.49
   406.25	 -1291.41	  -548.77	    -0.15	    21.25	     5.62	    -3.45	     0.03	     6.59	   310.33	     1.41
   444.66	 -1286.56	  -547.99	    -0.20	    38.41	     4.85	     0.78	    -0.05	     4.91	   127.89	    -1.30
   466.40	 -1281.62	  -552.15	    -0.14	    21.74	     4.94	    -4.16	     0.06	     6.46	   297.07	     2.76
   486.66	 -1275.39	  -550.65	    -0.21	    20.26	     6.23	     1.50	    -0.07	     6.41	   316.29	    -3.46
   524.77	 -1269.11	  -551.97	    -0.25	    38.11	     6.28	    -1.32	    -0.04	     6.42	   168.39	    -1.05
   546.26	 -1263.52	  -554.00	    -0.20	    21.49	     5.59	    -2.03	     0.05	     5.95	   276.74	     2.33
   566.02	 -1257.95	  -554.63	    -0.28	    19.76	     5.57	    -0.63	    -0.08	     5.61	   283.68	    -4.05
   587.63	 -1252.37	  -555.96	    -0.29	    21.61	     5.58	    -1.33	    -0.01	     5.74	   265.45	    -0.46
   666.48	 -1235.58	  -562.76	    -0.32	    78.85	    16.79	    -6.80	    -0.03	    18.11	   229.74	    -0.38
   786.72	 -1211.12	  -570.87	    -0.41	   120.24	    24.46	    -8.11	    -0.09	    25.77	   214.32	    -0.75
   845.29	 -1191.51	  -580.46	    -0.55	    58.57	    19.61	    -9.59	    -0.14	    21.83	   372.71	    -2.39
   865.88	 -1175.10	  -606.33	     1.65	    20.59	    16.41	   -25.87	     2.20	    30.64	 -1487.89	   106.85
   905.51	 -1182.39	  -585.27	    -0.52	    39.63	    -7.29	    21.06	    -2.17	    22.29	  -562.35	   -54.76
   926.01	 -1174.69	  -588.69	    -0.48	    20.50	     7.70	    -3.42	     0.04	     8.43	   410.99	     1.95
   984.98	 -1163.47	  -594.87	    -0.50	    58.97	    11.22	    -6.18	    -0.02	    12.81	   217.22	    -0.34
