     Time	    Pos x	    Pos y	    Angle	Diff Time	Diff Posx	Diff Posy	Diff Angl	Diff Long	Rel Speed	Rel AnSpd	
     0.00	 -1348.57	  -540.43	     0.03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00
    30.13	 -1347.17	  -541.11	     0.04	    30.13	     1.40	    -0.68	     0.01	     1.56	    51.66	     0.33
    60.39	 -1347.18	  -540.41	     0.03	    30.26	    -0.01	     0.70	    -0.01	     0.70	    23.14	    -0.33
    80.27	 -1345.77	  -541.80	     0.00	    19.88	     1.41	    -1.39	    -0.03	     1.98	    99.60	    -1.51
   100.85	 -1343.01	  -540.35	    -0.04	    20.58	     2.76	     1.45	    -0.04	     3.12	   151.49	    -1.94
   122.46	 -1340.23	  -540.30	    -0.02	    21.61	     2.78	     0.05	     0.02	     2.78	   128.66	     0.93
   160.31	 -1336.06	  -540.24	    -0.06	    37.85	     4.17	     0.06	    -0.04	     4.17	   110.18	    -1.06
   181.76	 -1331.86	  -541.59	    -0.05	    21.45	     4.20	    -1.35	     0.01	     4.41	   205.67	     0.47
   201.65	 -1327.71	  -540.12	    -0.11	    19.89	     4.15	     1.47	    -0.06	     4.40	   221.35	    -3.02
   222.43	 -1322.12	  -541.45	    -0.12	    20.78	     5.59	    -1.33	    -0.01	     5.75	   276.52	    -0.48
   260.96	 -1319.32	  -542.82	    -0.11	    38.53	     2.80	    -1.37	     0.01	     3.12	    80.90	     0.26
   283.14	 -1312.35	  -544.13	    -0.16	    22.18	     6.97	    -1.31	    -0.05	     7.09	   319.75	    -2.25
   303.05	 -1308.17	  -544.07	    -0.18	    19.91	     4.18	     0.06	    -0.02	     4.18	   209.97	    -1.00
   340.36	 -1302.59	  -545.40	    -0.17	    37.31	     5.58	    -1.33	     0.01	     5.74	   153.75	     0.27
   361.32	 -1298.42	  -545.34	    -0.21	    20.96	     4.17	     0.06	    -0.04	     4.17	   198.97	    -1.91
   381.33	 -1291.45	  -546.65	    -0.23	    20.01	     6.97	    -1.31	    -0.02	     7.09	   354.42	    -1.00
   402.11	 -1285.86	  -547.98	    -0.27	    20.78	     5.59	    -1.33	    -0.04	     5.75	   276.52	    -1.92
   422.28	 -1280.28	  -549.31	    -0.27	    20.17	     5.58	    -1.33	     0.00	     5.74	   284.40	     0.00
   461.68	 -1273.28	  -552.03	    -0.30	    39.40	     7.00	    -2.72	    -0.03	     7.51	   190.61	    -0.76
   501.83	 -1260.03	  -554.66	    -0.45	    40.15	    13.25	    -2.63	    -0.15	    13.51	   336.45	    -3.74
   603.12	 -1240.44	  -562.84	    -0.58	   101.29	    19.59	    -8.18	    -0.13	    21.23	   209.59	    -1.28
   622.45	 -1201.42	  -569.32	    -2.61	    19.33	    39.02	    -6.48	    -2.03	    39.55	 -2046.27	  -105.02
   642.31	 -1225.04	  -569.66	    -0.50	    19.86	   -23.62	    -0.34	     2.11	    23.62	 -1189.45	   106.24
   683.98	 -1213.83	  -575.14	    -0.63	    41.67	    11.21	    -5.48	    -0.13	    12.48	   299.44	    -3.12
   703.95	 -1206.79	  -580.68	    -0.61	    19.97	     7.04	    -5.54	     0.02	     8.96	   448.59	     1.00
   743.50	 -1199.11	  -582.69	    -0.66	    39.55	     7.68	    -2.01	    -0.05	     7.94	   200.72	    -1.26
   763.34	 -1194.17	  -587.56	    -0.63	    19.84	     4.94	    -4.87	     0.03	     6.94	   349.64	     1.51
   783.76	 -1186.43	  -593.09	    -0.61	    20.42	     7.74	    -5.53	     0.02	     9.51	   465.84	     0.98
   804.42	 -1182.90	  -596.56	    -0.63	    20.66	     3.53	    -3.47	    -0.02	     4.95	   239.59	    -0.97
   843.09	 -1174.48	  -601.38	    -0.68	    38.67	     8.42	    -4.82	    -0.05	     9.70	   250.89	    -1.29
   862.46	 -1167.44	  -606.92	    -0.68	    19.37	     7.04	    -5.54	     0.00	     8.96	   462.49	     0.00
   883.28	 -1161.82	  -611.08	    -0.73	    20.82	     5.62	    -4.16	    -0.05	     6.99	   335.84	    -2.40
   923.74	 -1156.16	  -616.64	    -0.73	    40.46	     5.66	    -5.56	     0.00	     7.93	   196.10	     0.00
   943.88	 -1150.51	  -622.21	    -0.80	    20.14	     5.65	    -5.57	    -0.07	     7.93	   393.94	    -3.48
   965.55	 -1142.06	  -629.14	    -0.78	    21.67	     8.45	    -6.93	     0.02	    10.93	   504.30	     0.92
  1003.82	 -1139.21	  -633.34	    -0.76	    38.27	     2.85	    -4.20	     0.02	     5.08	   132.63	     0.52
  1024.79	 -1130.75	  -640.28	    -0.79	    20.97	     8.46	    -6.94	    -0.03	    10.94	   521.81	    -1.43
  1045.00	 -1126.50	  -645.16	    -0.83	    20.21	     4.25	    -4.88	    -0.04	     6.47	   320.20	    -1.98
  1065.04	 -1120.84	  -651.44	    -0.86	    20.04	     5.66	    -6.28	    -0.03	     8.45	   421.87	    -1.50
  1085.95	 -1115.17	  -657.71	    -0.85	    20.91	     5.67	    -6.27	     0.01	     8.45	   404.28	     0.48
  1123.94	 -1127.81	  -650.13	    -0.84	    37.99	   -12.64	     7.58	     0.01	    14.74	  -387.96	     0.26
  1166.00	 -1099.54	  -677.98	    -0.92	    42.06	    28.27	   -27.85	    -0.08	    39.68	   943.51	    -1.90
  1203.87	 -1094.57	  -684.27	    -0.95	    37.87	     4.97	    -6.29	    -0.03	     8.02	   211.69	    -0.79
  1223.99	 -1088.18	  -691.96	    -0.95	    20.12	     6.39	    -7.69	     0.00	    10.00	   496.94	     0.00
  1245.88	 -1082.50	  -698.95	    -0.98	    21.89	     5.68	    -6.99	    -0.03	     9.01	   411.46	    -1.37
  1283.86	 -1078.94	  -703.84	    -0.98	    37.98	     3.56	    -4.89	     0.00	     6.05	   159.26	     0.00
  1304.06	 -1073.92	  -712.97	    -1.00	    20.20	     5.02	    -9.13	    -0.02	    10.42	   515.80	    -0.99
  1324.61	 -1069.63	  -719.98	    -0.96	    20.55	     4.29	    -7.01	     0.04	     8.22	   399.93	     1.95
  1345.28	 -1063.94	  -727.69	    -1.04	    20.67	     5.69	    -7.71	    -0.08	     9.58	   463.58	    -3.87
  1365.43	 -1061.05	  -734.01	    -1.01	    20.15	     2.89	    -6.32	     0.03	     6.95	   344.88	     1.49
  1404.05	 -1058.19	  -738.22	    -1.04	    38.62	     2.86	    -4.21	    -0.03	     5.09	   131.79	    -0.78
  1424.11	 -1055.29	  -745.26	    -1.03	    20.06	     2.90	    -7.04	     0.01	     7.61	   379.56	     0.50
  1445.34	 -1051.02	  -750.86	    -1.05	    21.23	     4.27	    -5.60	    -0.02	     7.04	   331.71	    -0.94
  1484.17	 -1048.86	  -755.08	    -1.07	    38.83	     2.16	    -4.22	    -0.02	     4.74	   122.09	    -0.52
  1504.21	 -1046.70	  -759.30	    -1.09	    20.04	     2.16	    -4.22	    -0.02	     4.74	   236.56	    -1.00
  1524.72	 -1045.25	  -762.82	    -1.05	    20.51	     1.45	    -3.52	     0.04	     3.81	   185.61	     1.95
  1544.64	 -1043.11	  -766.34	    -1.07	    19.92	     2.14	    -3.52	    -0.02	     4.12	   206.80	    -1.00
  1584.17	 -1042.35	  -769.87	    -1.02	    39.53	     0.76	    -3.53	     0.05	     3.61	    91.35	     1.26
  1605.19	 -1038.13	  -772.64	    -1.08	    21.02	     4.22	    -2.77	    -0.06	     5.05	   240.15	    -2.85
  1625.30	 -1039.50	  -774.08	    -1.03	    20.11	    -1.37	    -1.44	     0.05	     1.99	    98.84	     2.49
  1645.27	 -1035.21	  -780.40	    -1.04	    19.97	     4.29	    -6.32	    -0.01	     7.64	   382.50	    -0.50
  1684.71	 -1036.63	  -779.00	    -1.04	    39.44	    -1.42	     1.40	     0.00	     1.99	   -50.56	     0.00
  1704.68	 -1035.20	  -781.11	    -1.06	    19.97	     1.43	    -2.11	    -0.02	     2.55	   127.64	    -1.00
  1725.71	 -1034.47	  -783.22	    -1.03	    21.03	     0.73	    -2.11	     0.03	     2.23	   106.17	     1.43
  1746.06	 -1033.75	  -784.63	    -1.03	    20.35	     0.72	    -1.41	     0.00	     1.58	    77.80	     0.00
  1784.87	 -1033.05	  -784.62	    -1.05	    38.81	     0.70	     0.01	    -0.02	     0.70	    18.04	    -0.52
